country,year,co2,gdp,population,primary_energy_consumption,fossil_fuel_consumption,renewables_consumption,co2_lag1,co2_lag2,co2_lag3,co2_lag4,gdp_lag1,gdp_lag2,gdp_lag3,gdp_lag4,population_lag1,population_lag2,population_lag3,population_lag4,primary_energy_consumption_lag1,primary_energy_consumption_lag2,primary_energy_consumption_lag3,primary_energy_consumption_lag4,fossil_fuel_consumption_lag1,fossil_fuel_consumption_lag2,fossil_fuel_consumption_lag3,fossil_fuel_consumption_lag4,renewables_consumption_lag1,renewables_consumption_lag2,renewables_consumption_lag3,renewables_consumption_lag4
China,1985,1998.083,2752673742848.0,1059807821.0,6150.371,5877.182,273.189,1844.828,1694.217,1606.585,1476.488,2534000295936.0,2278862356480.0,2128598007808.0,1949955260416.0,1043849645.0,1029064952.0,1013588169.0,997721068.0,5685.145,5297.698,4976.87,4763.85,5428.434,5042.165,4756.829,4570.128,256.71,255.534,220.041,193.722
China,1986,2104.213,2931539050496.0,1077233612.0,6444.106,6164.527,279.579,1998.083,1844.828,1694.217,1606.585,2752673742848.0,2534000295936.0,2278862356480.0,2128598007808.0,1059807821.0,1043849645.0,1029064952.0,1013588169.0,6150.371,5685.145,5297.698,4976.87,5877.182,5428.434,5042.165,4756.829,273.189,256.71,255.534,220.041
China,1987,2257.739,3177306390528.0,1096217446.0,6950.239,6654.468,295.771,2104.213,1998.083,1844.828,1694.217,2931539050496.0,2752673742848.0,2534000295936.0,2278862356480.0,1077233612.0,1059807821.0,1043849645.0,1029064952.0,6444.106,6150.371,5685.145,5297.698,6164.527,5877.182,5428.434,5042.165,279.579,273.189,256.71,255.534
China,1988,2425.894,3354463305728.0,1115244161.0,7467.112,7144.304,322.809,2257.739,2104.213,1998.083,1844.828,3177306390528.0,2931539050496.0,2752673742848.0,2534000295936.0,1096217446.0,1077233612.0,1059807821.0,1043849645.0,6950.239,6444.106,6150.371,5685.145,6654.468,6164.527,5877.182,5428.434,295.771,279.579,273.189,256.71
China,1989,2463.654,3380560265216.0,1133991005.0,7836.437,7486.302,350.134,2425.894,2257.739,2104.213,1998.083,3354463305728.0,3177306390528.0,2931539050496.0,2752673742848.0,1115244161.0,1096217446.0,1077233612.0,1059807821.0,7467.112,6950.239,6444.106,6150.371,7144.304,6654.468,6164.527,5877.182,322.809,295.771,279.579,273.189
China,1990,2484.855,3385121832960.0,1153582718.0,7938.249,7563.273,374.977,2463.654,2425.894,2257.739,2104.213,3380560265216.0,3354463305728.0,3177306390528.0,2931539050496.0,1133991005.0,1115244161.0,1096217446.0,1077233612.0,7836.437,7467.112,6950.239,6444.106,7486.302,7144.304,6654.468,6164.527,350.134,322.809,295.771,279.579
China,1991,2606.096,3508947910656.0,1170788527.0,8337.61,7968.69,368.921,2484.855,2463.654,2425.894,2257.739,3385121832960.0,3380560265216.0,3354463305728.0,3177306390528.0,1153582718.0,1133991005.0,1115244161.0,1096217446.0,7938.249,7836.437,7467.112,6950.239,7563.273,7486.302,7144.304,6654.468,374.977,350.134,322.809,295.771
China,1992,2730.788,3755037425664.0,1184574240.0,8773.708,8386.551,387.158,2606.096,2484.855,2463.654,2425.894,3508947910656.0,3385121832960.0,3380560265216.0,3354463305728.0,1170788527.0,1153582718.0,1133991005.0,1115244161.0,8337.61,7938.249,7836.437,7467.112,7968.69,7563.273,7486.302,7144.304,368.921,374.977,350.134,322.809
China,1993,2921.651,4126169366528.0,1197308569.0,9457.634,9003.102,449.981,2730.788,2606.096,2484.855,2463.654,3755037425664.0,3508947910656.0,3385121832960.0,3380560265216.0,1184574240.0,1170788527.0,1153582718.0,1133991005.0,8773.708,8337.61,7938.249,7836.437,8386.551,7968.69,7563.273,7486.302,387.158,368.921,374.977,350.134
China,1994,3103.739,4438753280000.0,1209003100.0,10048.812,9509.277,497.665,2921.651,2730.788,2606.096,2484.855,4126169366528.0,3755037425664.0,3508947910656.0,3385121832960.0,1197308569.0,1184574240.0,1170788527.0,1153582718.0,9457.634,8773.708,8337.61,7938.249,9003.102,8386.551,7968.69,7563.273,449.981,387.158,368.921,374.977
China,1995,3361.637,4810000039936.0,1220133927.0,10352.658,9741.276,574.968,3103.739,2921.651,2730.788,2606.096,4438753280000.0,4126169366528.0,3755037425664.0,3508947910656.0,1209003100.0,1197308569.0,1184574240.0,1170788527.0,10048.812,9457.634,8773.708,8337.61,9509.277,9003.102,8386.551,7968.69,497.665,449.981,387.158,368.921
China,1996,3508.818,5127589593088.0,1230944812.0,10907.449,10305.78,560.985,3361.637,3103.739,2921.651,2730.788,4810000039936.0,4438753280000.0,4126169366528.0,3755037425664.0,1220133927.0,1209003100.0,1197308569.0,1184574240.0,10352.658,10048.812,9457.634,8773.708,9741.276,9509.277,9003.102,8386.551,574.968,497.665,449.981,387.158
China,1997,3515.594,5291339415552.0,1241139619.0,10981.134,10351.442,588.779,3508.818,3361.637,3103.739,2921.651,5127589593088.0,4810000039936.0,4438753280000.0,4126169366528.0,1230944812.0,1220133927.0,1209003100.0,1197308569.0,10907.449,10352.658,10048.812,9457.634,10305.78,9741.276,9509.277,9003.102,560.985,574.968,497.665,449.981
China,1998,3364.587,5338703069184.0,1250847121.0,11000.566,10363.471,597.086,3515.594,3508.818,3361.637,3103.739,5291339415552.0,5127589593088.0,4810000039936.0,4438753280000.0,1241139619.0,1230944812.0,1220133927.0,1209003100.0,10981.134,10907.449,10352.658,10048.812,10351.442,10305.78,9741.276,9509.277,588.779,560.985,574.968,497.665
China,1999,3557.275,5578502963200.0,1260176650.0,11386.067,10752.908,590.742,3364.587,3515.594,3508.818,3361.637,5338703069184.0,5291339415552.0,5127589593088.0,4810000039936.0,1250847121.0,1241139619.0,1230944812.0,1220133927.0,11000.566,10981.134,10907.449,10352.658,10363.471,10351.442,10305.78,9741.276,597.086,588.779,560.985,574.968
China,2000,3649.227,5952682590208.0,1269581164.0,11800.283,11085.26,667.533,3557.275,3364.587,3515.594,3508.818,5578502963200.0,5338703069184.0,5291339415552.0,5127589593088.0,1260176650.0,1250847121.0,1241139619.0,1230944812.0,11386.067,11000.566,10981.134,10907.449,10752.908,10363.471,10351.442,10305.78,590.742,597.086,588.779,560.985
China,2001,3728.51,6329737412608.0,1278725057.0,12470.062,11595.462,825.347,3649.227,3557.275,3364.587,3515.594,5952682590208.0,5578502963200.0,5338703069184.0,5291339415552.0,1269581164.0,1260176650.0,1250847121.0,1241139619.0,11800.283,11386.067,11000.566,10981.134,11085.26,10752.908,10363.471,10351.442,667.533,590.742,597.086,588.779
China,2002,4103.046,6814493573120.0,1286866839.0,13580.49,12657.191,852.921,3728.51,3649.227,3557.275,3364.587,6329737412608.0,5952682590208.0,5578502963200.0,5338703069184.0,1278725057.0,1269581164.0,1260176650.0,1250847121.0,12470.062,11800.283,11386.067,11000.566,11595.462,11085.26,10752.908,10363.471,825.347,667.533,590.742,597.086
China,2003,4841.119,7248623435776.0,1294517315.0,15818.756,14859.568,838.57,4103.046,3728.51,3649.227,3557.275,6814493573120.0,6329737412608.0,5952682590208.0,5578502963200.0,1286866839.0,1278725057.0,1269581164.0,1260176650.0,13580.49,12470.062,11800.283,11386.067,12657.191,11595.462,11085.26,10752.908,852.921,825.347,667.533,590.742
China,2004,5217.351,7830953263104.0,1302100319.0,18509.135,17332.893,1036.686,4841.119,4103.046,3728.51,3649.227,7248623435776.0,6814493573120.0,6329737412608.0,5952682590208.0,1294517315.0,1286866839.0,1278725057.0,1269581164.0,15818.756,13580.49,12470.062,11800.283,14859.568,12657.191,11595.462,11085.26,838.57,852.921,825.347,667.533
China,2005,5882.106,8602939555840.0,1310027138.0,21027.164,19713.346,1167.95,5217.351,4841.119,4103.046,3728.51,7830953263104.0,7248623435776.0,6814493573120.0,6329737412608.0,1302100319.0,1294517315.0,1286866839.0,1278725057.0,18509.135,15818.756,13580.49,12470.062,17332.893,14859.568,12657.191,11595.462,1036.686,838.57,852.921,825.347
China,2006,6494.331,9489543593984.0,1318054037.0,23048.332,21612.988,1285.599,5882.106,5217.351,4841.119,4103.046,8602939555840.0,7830953263104.0,7248623435776.0,6814493573120.0,1310027138.0,1302100319.0,1294517315.0,1286866839.0,21027.164,18509.135,15818.756,13580.49,19713.346,17332.893,14859.568,12657.191,1167.95,1036.686,838.57,852.921
China,2007,6983.547,10358205972480.0,1325813580.0,25049.576,23448.26,1432.734,6494.331,5882.106,5217.351,4841.119,9489543593984.0,8602939555840.0,7830953263104.0,7248623435776.0,1318054037.0,1310027138.0,1302100319.0,1294517315.0,23048.332,21027.164,18509.135,15818.756,21612.988,19713.346,17332.893,14859.568,1285.599,1167.95,1036.686,838.57
China,2008,7501.498,10799147909120.0,1333821009.0,26020.463,23943.34,1892.697,6983.547,6494.331,5882.106,5217.351,10358205972480.0,9489543593984.0,8602939555840.0,7830953263104.0,1325813580.0,1318054037.0,1310027138.0,1302100319.0,25049.576,23048.332,21027.164,18509.135,23448.26,21612.988,19713.346,17332.893,1432.734,1285.599,1167.95,1036.686
China,2009,7891.078,11572544012288.0,1342522709.0,27158.898,25087.559,1883.614,7501.498,6983.547,6494.331,5882.106,10799147909120.0,10358205972480.0,9489543593984.0,8602939555840.0,1333821009.0,1325813580.0,1318054037.0,1310027138.0,26020.463,25049.576,23048.332,21027.164,23943.34,23448.26,21612.988,19713.346,1892.697,1432.734,1285.599,1167.95
China,2010,8620.576,12858808074240.0,1351561511.0,29055.609,26643.773,2212.766,7891.078,7501.498,6983.547,6494.331,11572544012288.0,10799147909120.0,10358205972480.0,9489543593984.0,1342522709.0,1333821009.0,1325813580.0,1318054037.0,27158.898,26020.463,25049.576,23048.332,25087.559,23943.34,23448.26,21612.988,1883.614,1892.697,1432.734,1285.599
China,2011,9532.332,13691527364608.0,1360250657.0,31336.535,28885.965,2219.735,8620.576,7891.078,7501.498,6983.547,12858808074240.0,11572544012288.0,10799147909120.0,10358205972480.0,1351561511.0,1342522709.0,1333821009.0,1325813580.0,29055.609,27158.898,26020.463,25049.576,26643.773,25087.559,23943.34,23448.26,2212.766,1883.614,1892.697,1432.734
China,2012,9779.292,14773157625856.0,1369520865.0,32624.178,29585.432,2780.055,9532.332,8620.576,7891.078,7501.498,13691527364608.0,12858808074240.0,11572544012288.0,10799147909120.0,1360250657.0,1351561511.0,1342522709.0,1333821009.0,31336.535,29055.609,27158.898,26020.463,28885.965,26643.773,25087.559,23943.34,2219.735,2212.766,1883.614,1892.697
China,2013,9956.329,15925464006656.0,1379008046.0,33852.562,30528.387,3032.571,9779.292,9532.332,8620.576,7891.078,14773157625856.0,13691527364608.0,12858808074240.0,11572544012288.0,1369520865.0,1360250657.0,1351561511.0,1342522709.0,32624.178,31336.535,29055.609,27158.898,29585.432,28885.965,26643.773,25087.559,2780.055,2219.735,2212.766,1883.614
China,2014,9990.257,17103948087296.0,1387951973.0,34729.066,30830.852,3551.896,9956.329,9779.292,9532.332,8620.576,15925464006656.0,14773157625856.0,13691527364608.0,12858808074240.0,1379008046.0,1369520865.0,1360250657.0,1351561511.0,33852.562,32624.178,31336.535,29055.609,30528.387,29585.432,28885.965,26643.773,3032.571,2780.055,2219.735,2212.766
China,2015,9863.457,18301224747008.0,1396134164.0,35135.988,30885.834,3807.285,9990.257,9956.329,9779.292,9532.332,17103948087296.0,15925464006656.0,14773157625856.0,13691527364608.0,1387951973.0,1379008046.0,1369520865.0,1360250657.0,34729.066,33852.562,32624.178,31336.535,30830.852,30528.387,29585.432,28885.965,3551.896,3032.571,2780.055,2219.735
China,2016,9762.714,19545710395392.0,1404052626.0,35277.711,30593.77,4136.315,9863.457,9990.257,9956.329,9779.292,18301224747008.0,17103948087296.0,15925464006656.0,14773157625856.0,1396134164.0,1387951973.0,1379008046.0,1369520865.0,35135.988,34729.066,33852.562,32624.178,30885.834,30830.852,30528.387,29585.432,3807.285,3551.896,3032.571,2780.055
China,2017,10006.343,20894363680768.0,1412354742.0,36649.383,31511.137,4504.657,9762.714,9863.457,9990.257,9956.329,19545710395392.0,18301224747008.0,17103948087296.0,15925464006656.0,1404052626.0,1396134164.0,1387951973.0,1379008046.0,35277.711,35135.988,34729.066,33852.562,30593.77,30885.834,30830.852,30528.387,4136.315,3807.285,3551.896,3032.571
China,2018,10332.992,22294286041088.0,1419008963.0,38409.645,32720.148,4940.542,10006.343,9762.714,9863.457,9990.257,20894363680768.0,19545710395392.0,18301224747008.0,17103948087296.0,1412354742.0,1404052626.0,1396134164.0,1387951973.0,36649.383,35277.711,35135.988,34729.066,31511.137,30593.77,30885.834,30830.852,4504.657,4136.315,3807.285,3551.896
China,2019,10713.984,23631939764224.0,1423520354.0,40188.543,33897.516,5409.004,10332.992,10006.343,9762.714,9863.457,22294286041088.0,20894363680768.0,19545710395392.0,18301224747008.0,1419008963.0,1412354742.0,1404052626.0,1396134164.0,38409.645,36649.383,35277.711,35135.988,32720.148,31511.137,30593.77,30885.834,4940.542,4504.657,4136.315,3807.285
China,2020,10905.693,24151844716544.0,1426106083.0,41493.711,34728.391,5842.432,10713.984,10332.992,10006.343,9762.714,23631939764224.0,22294286041088.0,20894363680768.0,19545710395392.0,1423520354.0,1419008963.0,1412354742.0,1404052626.0,40188.543,38409.645,36649.383,35277.711,33897.516,32720.148,31511.137,30593.77,5409.004,4940.542,4504.657,4136.315
China,2021,11447.913,26180600201216.0,1426437276.0,43847.004,36292.25,6531.542,10905.693,10713.984,10332.992,10006.343,24151844716544.0,23631939764224.0,22294286041088.0,20894363680768.0,1426106083.0,1423520354.0,1419008963.0,1412354742.0,41493.711,40188.543,38409.645,36649.383,34728.391,33897.516,32720.148,31511.137,5842.432,5409.004,4940.542,4504.657
China,2022,11350.538,26966017179648.0,1425179562.0,44516.312,36372.648,7098.468,11447.913,10905.693,10713.984,10332.992,26180600201216.0,24151844716544.0,23631939764224.0,22294286041088.0,1426437276.0,1426106083.0,1423520354.0,1419008963.0,43847.004,41493.711,40188.543,38409.645,36292.25,34728.391,33897.516,32720.148,6531.542,5842.432,5409.004,4940.542
China,2023,11902.503,,1422584937.0,47427.562,38677.414,7666.523,11350.538,11447.913,10905.693,10713.984,26966017179648.0,26180600201216.0,24151844716544.0,23631939764224.0,1425179562.0,1426437276.0,1426106083.0,1423520354.0,44516.312,43847.004,41493.711,40188.543,36372.648,36292.25,34728.391,33897.516,7098.468,6531.542,5842.432,5409.004
China,2024,,,,,,,11902.503,11350.538,11447.913,10905.693,,26966017179648.0,26180600201216.0,24151844716544.0,1422584937.0,1425179562.0,1426437276.0,1426106083.0,47427.562,44516.312,43847.004,41493.711,38677.414,36372.648,36292.25,34728.391,7666.523,7098.468,6531.542,5842.432
France,1802,2.239,,29217510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,1804,2.176,,29436651.0,,,,2.239,,,,,,,,29217510.0,,,,,,,,,,,,,,,
France,1810,2.121,,30104407.0,,,,2.176,2.239,,,,,,,29436651.0,29217510.0,,,,,,,,,,,,,,
France,1811,2.052,,30217092.0,,,,2.121,2.176,2.239,,,,,,30104407.0,29436651.0,29217510.0,,,,,,,,,,,,,
France,1812,2.217,,30330200.0,,,,2.052,2.121,2.176,2.239,,,,,30217092.0,30104407.0,29436651.0,29217510.0,,,,,,,,,,,,
France,1813,2.048,,30443731.0,,,,2.217,2.052,2.121,2.176,,,,,30330200.0,30217092.0,30104407.0,29436651.0,,,,,,,,,,,,
France,1814,2.092,,30557687.0,,,,2.048,2.217,2.052,2.121,,,,,30443731.0,30330200.0,30217092.0,30104407.0,,,,,,,,,,,,
France,1815,2.341,,30672069.0,,,,2.092,2.048,2.217,2.052,,,,,30557687.0,30443731.0,30330200.0,30217092.0,,,,,,,,,,,,
France,1816,2.499,,30786880.0,,,,2.341,2.092,2.048,2.217,,,,,30672069.0,30557687.0,30443731.0,30330200.0,,,,,,,,,,,,
France,1817,2.66,,30902120.0,,,,2.499,2.341,2.092,2.048,,,,,30786880.0,30672069.0,30557687.0,30443731.0,,,,,,,,,,,,
France,1818,2.382,,31017792.0,,,,2.66,2.499,2.341,2.092,,,,,30902120.0,30786880.0,30672069.0,30557687.0,,,,,,,,,,,,
France,1819,2.557,,31150340.0,,,,2.382,2.66,2.499,2.341,,,,,31017792.0,30902120.0,30786880.0,30672069.0,,,,,,,,,,,,
France,1820,2.902,56534515712.0,31299931.0,,,,2.557,2.382,2.66,2.499,,,,,31150340.0,31017792.0,30902120.0,30786880.0,,,,,,,,,,,,
France,1821,3.012,61405655040.0,31466736.0,,,,2.902,2.557,2.382,2.66,56534515712.0,,,,31299931.0,31150340.0,31017792.0,30902120.0,,,,,,,,,,,,
France,1822,3.169,59402047488.0,31650924.0,,,,3.012,2.902,2.557,2.382,61405655040.0,56534515712.0,,,31466736.0,31299931.0,31150340.0,31017792.0,,,,,,,,,,,,
France,1823,3.169,61695754240.0,31852668.0,,,,3.169,3.012,2.902,2.557,59402047488.0,61405655040.0,56534515712.0,,31650924.0,31466736.0,31299931.0,31150340.0,,,,,,,,,,,,
France,1824,3.517,63798181888.0,32055698.0,,,,3.169,3.169,3.012,2.902,61695754240.0,59402047488.0,61405655040.0,56534515712.0,31852668.0,31650924.0,31466736.0,31299931.0,,,,,,,,,,,,
France,1825,3.957,61408841728.0,32260022.0,,,,3.517,3.169,3.169,3.012,63798181888.0,61695754240.0,59402047488.0,61405655040.0,32055698.0,31852668.0,31650924.0,31466736.0,,,,,,,,,,,,
France,1826,4.089,63412445184.0,32465648.0,,,,3.957,3.517,3.169,3.169,61408841728.0,63798181888.0,61695754240.0,59402047488.0,32260022.0,32055698.0,31852668.0,31650924.0,,,,,,,,,,,,
France,1827,5.91,62449696768.0,32672585.0,,,,4.089,3.957,3.517,3.169,63412445184.0,61408841728.0,63798181888.0,61695754240.0,32465648.0,32260022.0,32055698.0,31852668.0,,,,,,,,,,,,
France,1828,6.243,62416220160.0,32880842.0,,,,5.91,4.089,3.957,3.517,62449696768.0,63412445184.0,61408841728.0,63798181888.0,32672585.0,32465648.0,32260022.0,32055698.0,,,,,,,,,,,,
France,1829,6.075,64419827712.0,33079302.0,,,,6.243,5.91,4.089,3.957,62416220160.0,62449696768.0,63412445184.0,61408841728.0,32880842.0,32672585.0,32465648.0,32260022.0,,,,,,,,,,,,
France,1830,6.551,63208419328.0,33267853.0,,,,6.075,6.243,5.91,4.089,64419827712.0,62416220160.0,62449696768.0,63412445184.0,33079302.0,32880842.0,32672585.0,32465648.0,,,,,,,,,,,,
France,1831,6.053,64360849408.0,33446379.0,,,,6.551,6.075,6.243,5.91,63208419328.0,64419827712.0,62416220160.0,62449696768.0,33267853.0,33079302.0,32880842.0,32672585.0,,,,,,,,,,,,
France,1832,6.679,70277627904.0,33614762.0,,,,6.053,6.551,6.075,6.243,64360849408.0,63208419328.0,64419827712.0,62416220160.0,33446379.0,33267853.0,33079302.0,32880842.0,,,,,,,,,,,,
France,1833,7.247,69203296256.0,33772885.0,,,,6.679,6.053,6.551,6.075,70277627904.0,64360849408.0,63208419328.0,64419827712.0,33614762.0,33446379.0,33267853.0,33079302.0,,,,,,,,,,,,
France,1834,8.922,69597003776.0,33931751.0,,,,7.247,6.679,6.053,6.551,69203296256.0,70277627904.0,64360849408.0,63208419328.0,33772885.0,33614762.0,33446379.0,33267853.0,,,,,,,,,,,,
France,1835,9.259,72225439744.0,34091365.0,,,,8.922,7.247,6.679,6.053,69597003776.0,69203296256.0,70277627904.0,64360849408.0,33931751.0,33772885.0,33614762.0,33446379.0,,,,,,,,,,,,
France,1836,10.637,71414112256.0,34251730.0,,,,9.259,8.922,7.247,6.679,72225439744.0,69597003776.0,69203296256.0,70277627904.0,34091365.0,33931751.0,33772885.0,33614762.0,,,,,,,,,,,,
France,1837,11.351,72794480640.0,34412849.0,,,,10.637,9.259,8.922,7.247,71414112256.0,72225439744.0,69597003776.0,69203296256.0,34251730.0,34091365.0,33931751.0,33772885.0,,,,,,,,,,,,
France,1838,11.868,76349014016.0,34574726.0,,,,11.351,10.637,9.259,8.922,72794480640.0,71414112256.0,72225439744.0,69597003776.0,34412849.0,34251730.0,34091365.0,33931751.0,,,,,,,,,,,,
France,1839,11.571,73907068928.0,34733003.0,,,,11.868,11.351,10.637,9.259,76349014016.0,72794480640.0,71414112256.0,72225439744.0,34574726.0,34412849.0,34251730.0,34091365.0,,,,,,,,,,,,
France,1840,11.798,79423758336.0,34887644.0,,,,11.571,11.868,11.351,10.637,73907068928.0,76349014016.0,72794480640.0,71414112256.0,34733003.0,34574726.0,34412849.0,34251730.0,,,,,,,,,,,,
France,1841,13.821,81363599360.0,35038615.0,,,,11.798,11.571,11.868,11.351,79423758336.0,73907068928.0,76349014016.0,72794480640.0,34887644.0,34733003.0,34574726.0,34412849.0,,,,,,,,,,,,
France,1842,14.528,79591120896.0,35185880.0,,,,13.821,11.798,11.571,11.868,81363599360.0,79423758336.0,73907068928.0,76349014016.0,35038615.0,34887644.0,34733003.0,34574726.0,,,,,,,,,,,,
France,1843,14.55,83834241024.0,35329405.0,,,,14.528,13.821,11.798,11.571,79591120896.0,81363599360.0,79423758336.0,73907068928.0,35185880.0,35038615.0,34887644.0,34733003.0,,,,,,,,,,,,
France,1844,15.261,86865952768.0,35473515.0,,,,14.55,14.528,13.821,11.798,83834241024.0,79591120896.0,81363599360.0,79423758336.0,35329405.0,35185880.0,35038615.0,34887644.0,,,,,,,,,,,,
France,1845,17.836,84213604352.0,35618212.0,,,,15.261,14.55,14.528,13.821,86865952768.0,83834241024.0,79591120896.0,81363599360.0,35473515.0,35329405.0,35185880.0,35038615.0,,,,,,,,,,,,
France,1846,18.529,84424007680.0,35763500.0,,,,17.836,15.261,14.55,14.528,84213604352.0,86865952768.0,83834241024.0,79591120896.0,35618212.0,35473515.0,35329405.0,35185880.0,,,,,,,,,,,,
France,1847,20.841,93734313984.0,35909381.0,,,,18.529,17.836,15.261,14.55,84424007680.0,84213604352.0,86865952768.0,83834241024.0,35763500.0,35618212.0,35473515.0,35329405.0,,,,,,,,,,,,
France,1848,16.69,87983316992.0,36055856.0,,,,20.841,18.529,17.836,15.261,93734313984.0,84424007680.0,84213604352.0,86865952768.0,35909381.0,35763500.0,35618212.0,35473515.0,,,,,,,,,,,,
France,1849,17.386,90748837888.0,36192055.0,,,,16.69,20.841,18.529,17.836,87983316992.0,93734313984.0,84424007680.0,84213604352.0,36055856.0,35909381.0,35763500.0,35618212.0,,,,,,,,,,,,
France,1850,19.617,92511756288.0,36317907.0,,,,17.386,16.69,20.841,18.529,90748837888.0,87983316992.0,93734313984.0,84424007680.0,36192055.0,36055856.0,35909381.0,35763500.0,,,,,,,,,,,,
France,1851,20.038,91155292160.0,36422915.0,,,,19.617,17.386,16.69,20.841,92511756288.0,90748837888.0,87983316992.0,93734313984.0,36317907.0,36192055.0,36055856.0,35909381.0,,,,,,,,,,,,
France,1852,21.57,97121476608.0,36517375.0,,,,20.038,19.617,17.386,16.69,91155292160.0,92511756288.0,90748837888.0,87983316992.0,36422915.0,36317907.0,36192055.0,36055856.0,,,,,,,,,,,,
France,1853,25.34,92400173056.0,36601225.0,,,,21.57,20.038,19.617,17.386,97121476608.0,91155292160.0,92511756288.0,90748837888.0,36517375.0,36422915.0,36317907.0,36192055.0,,,,,,,,,,,,
France,1854,29.213,96853696512.0,36685264.0,,,,25.34,21.57,20.038,19.617,92400173056.0,97121476608.0,91155292160.0,92511756288.0,36601225.0,36517375.0,36422915.0,36317907.0,,,,,,,,,,,,
France,1855,33.071,95385657344.0,36769494.0,,,,29.213,25.34,21.57,20.038,96853696512.0,92400173056.0,97121476608.0,91155292160.0,36685264.0,36601225.0,36517375.0,36422915.0,,,,,,,,,,,,
France,1856,34.632,99572981760.0,36853914.0,,,,33.071,29.213,25.34,21.57,95385657344.0,96853696512.0,92400173056.0,97121476608.0,36769494.0,36685264.0,36601225.0,36517375.0,,,,,,,,,,,,
France,1857,35.281,105261826048.0,36938524.0,,,,34.632,33.071,29.213,25.34,99572981760.0,95385657344.0,96853696512.0,92400173056.0,36853914.0,36769494.0,36685264.0,36601225.0,,,,,,,,,,,,
France,1858,34.595,112605184000.0,37023326.0,,,,35.281,34.632,33.071,29.213,105261826048.0,99572981760.0,95385657344.0,96853696512.0,36938524.0,36853914.0,36769494.0,36685264.0,,,,,,,,,,,,
France,1859,34.991,105274572800.0,37111533.0,,,,34.595,35.281,34.632,33.071,112605184000.0,105261826048.0,99572981760.0,95385657344.0,37023326.0,36938524.0,36853914.0,36769494.0,,,,,,,,,,,,
France,1860,38.131,112496803840.0,37203159.0,,,,34.991,34.595,35.281,34.632,105274572800.0,112605184000.0,105261826048.0,99572981760.0,37111533.0,37023326.0,36938524.0,36853914.0,,,,,,,,,,,,
France,1861,41.242,105439797248.0,37298222.0,,,,38.131,34.991,34.595,35.281,112496803840.0,105274572800.0,112605184000.0,105261826048.0,37203159.0,37111533.0,37023326.0,36938524.0,,,,,,,,,,,,
France,1862,43.525,114473517056.0,37396737.0,,,,41.242,38.131,34.991,34.595,105439797248.0,112496803840.0,105274572800.0,112605184000.0,37298222.0,37203159.0,37111533.0,37023326.0,,,,,,,,,,,,
France,1863,44.188,118597951488.0,37498719.0,,,,43.525,41.242,38.131,34.991,114473517056.0,105439797248.0,112496803840.0,105274572800.0,37396737.0,37298222.0,37203159.0,37111533.0,,,,,,,,,,,,
France,1864,46.83,119978336256.0,37600976.0,,,,44.188,43.525,41.242,38.131,118597951488.0,114473517056.0,105439797248.0,112496803840.0,37498719.0,37396737.0,37298222.0,37203159.0,,,,,,,,,,,,
France,1865,49.303,116607336448.0,37703510.0,,,,46.83,44.188,43.525,41.242,119978336256.0,118597951488.0,114473517056.0,105439797248.0,37600976.0,37498719.0,37396737.0,37298222.0,,,,,,,,,,,,
France,1866,53.56,117400641536.0,37806319.0,,,,49.303,46.83,44.188,43.525,116607336448.0,119978336256.0,118597951488.0,114473517056.0,37703510.0,37600976.0,37498719.0,37396737.0,,,,,,,,,,,,
France,1867,54.278,110484701184.0,37909406.0,,,,53.56,49.303,46.83,44.188,117400641536.0,116607336448.0,119978336256.0,118597951488.0,37806319.0,37703510.0,37600976.0,37498719.0,,,,,,,,,,,,
France,1868,55.532,121084469248.0,38012770.0,,,,54.278,53.56,49.303,46.83,110484701184.0,117400641536.0,116607336448.0,119978336256.0,37909406.0,37806319.0,37703510.0,37600976.0,,,,,,,,,,,,
France,1869,56.942,124370223104.0,38105310.0,,,,55.532,54.278,53.56,49.303,121084469248.0,110484701184.0,117400641536.0,116607336448.0,38012770.0,37909406.0,37806319.0,37703510.0,,,,,,,,,,,,
France,1870,50.538,114935603200.0,38186983.0,,,,56.942,55.532,54.278,53.56,124370223104.0,121084469248.0,110484701184.0,117400641536.0,38105310.0,38012770.0,37909406.0,37806319.0,,,,,,,,,,,,
France,1871,50.263,114211733504.0,38257751.0,,,,50.538,56.942,55.532,54.278,114935603200.0,124370223104.0,121084469248.0,110484701184.0,38186983.0,38105310.0,38012770.0,37909406.0,,,,,,,,,,,,
France,1872,60.925,124792848384.0,38317571.0,,,,50.263,50.538,56.942,55.532,114211733504.0,114935603200.0,124370223104.0,121084469248.0,38257751.0,38186983.0,38105310.0,38012770.0,,,,,,,,,,,,
France,1873,65.849,116085768192.0,38366403.0,,,,60.925,50.263,50.538,56.942,124792848384.0,114211733504.0,114935603200.0,124370223104.0,38317571.0,38257751.0,38186983.0,38105310.0,,,,,,,,,,,,
France,1874,62.643,130795274240.0,38415294.0,,,,65.849,60.925,50.263,50.538,116085768192.0,124792848384.0,114211733504.0,114935603200.0,38366403.0,38317571.0,38257751.0,38186983.0,,,,,,,,,,,,
France,1875,65.26,135187677184.0,38464245.0,,,,62.643,65.849,60.925,50.263,130795274240.0,116085768192.0,124792848384.0,114211733504.0,38415294.0,38366403.0,38317571.0,38257751.0,,,,,,,,,,,,
