country,year,energy_per_capita,gdp,primary_energy_consumption,energy_per_gdp,population,cumulative_cement_co2,methane,gas_co2,consumption_co2_per_capita,share_global_cumulative_flaring_co2,cumulative_coal_co2,land_use_change_co2,oil_co2_per_capita,share_global_co2_including_luc,share_global_cumulative_coal_co2,share_global_other_co2,co2_growth_prct,coal_co2_per_capita,cumulative_oil_co2,share_global_cumulative_other_co2,co2_per_capita,other_industry_co2,share_global_cumulative_cement_co2,trade_co2,land_use_change_co2_per_capita,nitrous_oxide,co2,co2_per_unit_energy,cement_co2_per_capita,consumption_co2_per_gdp,methane_per_capita,co2_including_luc_growth_prct,temperature_change_from_co2,co2_including_luc_growth_abs,share_global_luc_co2,temperature_change_from_n2o,flaring_co2,share_global_cumulative_co2_including_luc,cumulative_co2,oil_co2,cumulative_flaring_co2,share_global_cumulative_luc_co2,co2_including_luc_per_capita,temperature_change_from_ch4,share_global_gas_co2,co2_including_luc_per_unit_energy,share_global_cumulative_oil_co2,flaring_co2_per_capita,share_global_oil_co2,temperature_change_from_ghg,share_global_cumulative_gas_co2,ghg_excluding_lucf_per_capita,total_ghg_excluding_lucf,cumulative_luc_co2,share_of_temperature_change_from_ghg,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cumulative_co2,coal_co2,consumption_co2,share_global_flaring_co2,cement_co2,co2_per_gdp,co2_including_luc_per_gdp,co2_growth_abs,co2_including_luc,other_co2_per_capita,share_global_coal_co2,cumulative_gas_co2,total_ghg,nitrous_oxide_per_capita,gas_co2_per_capita,cumulative_co2_including_luc,share_global_cement_co2,ghg_per_capita,renewables_cons_change_pct,coal_prod_change_pct,hydro_cons_change_twh,net_elec_imports,solar_cons_change_twh,hydro_elec_per_capita,fossil_electricity,oil_consumption,gas_prod_per_capita,other_renewable_exc_biofuel_electricity,biofuel_elec_per_capita,oil_prod_per_capita,gas_prod_change_twh,gas_energy_per_capita,gas_prod_change_pct,other_renewables_elec_per_capita,oil_cons_change_pct,low_carbon_cons_change_pct,coal_prod_change_twh,solar_electricity,gas_electricity,oil_energy_per_capita,fossil_energy_per_capita,electricity_share_energy,fossil_cons_change_twh,hydro_consumption,biofuel_cons_per_capita,wind_energy_per_capita,other_renewables_share_energy,energy_cons_change_twh,per_capita_electricity,wind_share_energy,fossil_elec_per_capita,renewables_electricity,solar_elec_per_capita,low_carbon_energy_per_capita,nuclear_share_energy,nuclear_elec_per_capita,low_carbon_share_elec,other_renewable_electricity,gas_share_elec,coal_cons_per_capita,oil_elec_per_capita,fossil_share_elec,biofuel_cons_change_twh,nuclear_electricity,other_renewables_cons_change_pct,oil_share_elec,renewables_share_elec,other_renewables_share_elec_exc_biofuel,net_elec_imports_share_demand,hydro_share_energy,oil_share_energy,wind_elec_per_capita,low_carbon_electricity,oil_production,other_renewable_consumption,gas_production,solar_consumption,fossil_cons_change_pct,greenhouse_gas_emissions,gas_cons_change_twh,gas_elec_per_capita,hydro_energy_per_capita,low_carbon_cons_change_twh,solar_energy_per_capita,coal_share_energy,hydro_electricity,coal_production,oil_prod_change_twh,coal_cons_change_twh,energy_cons_change_pct,wind_cons_change_twh,gas_share_energy,oil_electricity,biofuel_consumption,carbon_intensity_elec,nuclear_consumption,low_carbon_share_energy,oil_cons_change_twh,nuclear_energy_per_capita,biofuel_share_energy,other_renewables_elec_per_capita_exc_biofuel,fossil_fuel_consumption,coal_electricity,gas_cons_change_pct,renewables_elec_per_capita,renewables_consumption,hydro_share_elec,biofuel_share_elec,other_renewables_share_elec,wind_consumption,oil_prod_change_pct,low_carbon_consumption,hydro_cons_change_pct,solar_cons_change_pct,solar_share_elec,wind_share_elec,coal_cons_change_pct,wind_cons_change_pct,coal_prod_per_capita,nuclear_cons_change_twh,electricity_generation,nuclear_share_elec,electricity_demand_per_capita,renewables_energy_per_capita,nuclear_cons_change_pct,coal_elec_per_capita,other_renewables_energy_per_capita,renewables_cons_change_twh,gas_consumption,wind_electricity,renewables_share_energy,low_carbon_elec_per_capita,coal_consumption,biofuel_electricity,solar_share_energy,electricity_demand,other_renewables_cons_change_twh,biofuel_cons_change_pct,fossil_share_energy,coal_share_elec
United Kingdom,2018,33820.566,2582848208896.0,2246.802,0.87,66752473.0,511.299,52.202,161.485,7.948,1.574,56786.223,18.843,2.593,0.982,7.464,1.002,-1.972,0.499,13724.176,1.212,5.689,3.037,1.271,150.842,0.282,30.221,379.73,0.169,0.065,0.205,0.782,-0.593,0.035,-2.378,0.49,0.002,4.476,3.205,78123.195,173.087,279.255,0.397,5.971,0.003,2.162,0.177,2.411,0.067,1.413,0.04,2.905,6.128,409.074,3179.118,2.573,106.621,39.724,1.034,4.799,33.28,530.572,1.1,4.364,0.147,0.154,-7.637,398.573,0.045,0.226,6715.627,474.72,0.453,2.419,77712.242,0.281,7.112,13.985,-8.125,-1.252,19.11,3.026,81.495,158.52,871.235,6104.301,0.01,525.973,8905.555,-13.319,11868.903,-3.18,526.123,-1.224,5.593,-1.857,12.67,131.49,13114.491,26434.711,17.147,-22.411,14.401,224.541,2266.374,4.988,-2.275,4999.369,6.701,2374.745,110.14,189.806,7385.857,7.352,974.646,52.499,35.12,39.401,1451.316,152.803,47.501,4.09,65.06,10.071,3.056,33.004,0.003,5.416,0.641,38.777,852.553,175.2,591.623,112.081,405.527,33.517,-1.26,95.31,6.199,1969.816,216.782,20.136,504.525,4.291,5.44,21.002,49.312,-17.811,-0.101,18.452,35.094,10.2,14.917,285.599,165.186,21.838,-10.799,2486.504,0.664,0.15,1756.137,16.83,0.792,1649.978,325.479,1.63,10.521,10.524,150.562,9.093,490.665,-7.455,10.571,3.797,17.053,-15.593,14.638,316.133,-14.436,333.72,19.495,5285.65,4899.354,-7.496,252.126,1687.131,34.573,788.487,56.91,14.486,2624.624,96.415,35.11,1.492,352.83,10.255,37.781,78.162,5.043
United Kingdom,2019,32930.707,2624285048832.0,2199.069,0.838,67110958.0,515.747,51.353,159.321,7.621,1.56,56810.734,11.504,2.518,0.92,7.326,1.046,-3.944,0.365,13893.171,1.206,5.435,3.193,1.232,146.706,0.171,30.362,364.753,0.166,0.066,0.195,0.765,-5.599,0.035,-22.315,0.304,0.002,4.283,3.167,78487.953,168.996,283.538,0.396,5.606,0.003,2.087,0.171,2.388,0.064,1.362,0.04,2.879,5.864,393.525,3190.623,2.537,109.814,40.221,0.983,4.714,24.513,511.459,0.984,4.448,0.139,0.143,-14.976,376.257,0.048,0.167,6874.948,457.551,0.452,2.374,78088.5,0.274,6.818,10.996,-6.113,1.237,21.17,-0.783,88.361,151.19,853.756,5883.752,0.01,559.373,9024.439,-12.618,11661.474,-3.111,559.522,-2.006,2.562,-1.284,12.42,133.09,12784.862,25478.295,17.249,-54.731,15.639,285.584,2519.772,5.449,-47.733,4874.17,7.652,2252.838,119.74,185.067,7452.413,6.463,837.122,53.78,37.55,40.687,1031.959,166.59,46.22,4.154,56.18,6.919,3.418,36.605,0.003,6.078,0.711,38.824,951.261,175.92,602.64,119.836,392.909,32.734,-3.117,87.77,-9.749,1983.135,234.191,6.998,490.181,3.134,5.93,19.718,11.017,-27.502,-2.124,17.705,35.412,11.18,19.071,268.32,142.116,22.631,-17.479,2128.16,0.867,0.149,1701.406,6.92,-1.236,1784.211,355.546,1.813,11.476,11.479,168.267,1.862,497.662,8.995,-1.976,3.797,19.516,-28.525,12.173,295.272,-23.07,327.11,17.175,5189.618,5324.253,-13.648,103.113,1794.525,30.068,778.738,63.84,16.168,2621.332,68.913,37.54,1.489,348.28,7.755,27.847,77.369,2.115
United Kingdom,2020,29394.623,2334803886080.0,1971.188,0.844,67351860.0,519.647,50.337,149.42,6.792,1.545,56833.543,9.097,2.138,0.87,7.196,0.919,-10.552,0.339,14037.151,1.197,4.844,2.71,1.195,131.188,0.135,28.98,326.263,0.166,0.058,0.196,0.747,-10.869,0.035,-40.897,0.265,0.002,3.443,3.131,78814.219,143.981,286.981,0.396,4.979,0.003,1.975,0.17,2.368,0.051,1.314,0.04,2.851,5.257,354.07,3199.72,2.504,112.524,40.209,0.929,4.635,22.809,457.451,0.858,3.9,0.14,0.144,-38.49,335.361,0.04,0.16,7024.368,415.25,0.43,2.218,78423.859,0.238,6.165,9.729,-35.124,2.4,18.25,0.105,102.002,130.1,657.192,5900.944,,586.918,8495.423,2.805,10907.541,0.714,586.86,-23.023,3.897,-6.926,12.5,112.65,9800.144,21643.959,19.036,-249.974,18.039,268.752,2952.143,6.401,-227.881,4675.45,10.043,1931.648,134.52,185.593,7750.664,6.428,746.528,58.685,39.526,35.773,936.274,177.575,41.315,-1.048,50.28,5.29,3.798,42.718,,5.478,0.915,33.34,1122.761,184.8,569.699,126.175,395.714,32.839,-14.692,77.68,-47.284,1672.561,269.003,22.093,489.701,3.185,6.87,12.792,-32.941,-6.127,-10.363,29.702,37.107,11.96,18.022,246.681,126.71,26.368,-196.564,1889.52,0.914,,1451.432,5.49,-6.072,1997.274,393.045,2.182,12.553,12.552,197.969,-5.466,519.755,15.773,0.692,3.97,24.014,-8.891,18.086,190.757,-15.405,314.9,15.967,4946.415,5861.145,-10.511,81.512,1881.545,37.499,731.454,75.62,19.94,2743.802,62.786,39.53,1.666,333.15,6.339,-5.498,73.632,1.743
United Kingdom,2021,29591.666,2512190177280.0,1990.958,0.793,67668789.0,523.862,49.523,158.404,7.46,1.53,56857.281,9.849,2.245,0.874,7.064,0.915,5.593,0.351,14189.046,1.188,5.091,2.757,1.159,160.32,0.146,29.61,344.51,0.173,0.062,0.201,0.732,5.665,0.035,18.998,0.277,0.002,3.502,3.095,79158.719,151.894,290.482,0.395,5.237,0.003,1.999,0.178,2.348,0.052,1.317,0.04,2.825,5.49,371.489,3209.569,2.471,115.281,46.536,0.931,4.556,23.739,504.83,0.864,4.215,0.137,0.141,18.247,354.359,0.041,0.157,7182.771,433.642,0.438,2.341,78778.219,0.248,6.408,-8.093,-36.417,-3.914,24.74,-1.241,79.8,140.82,681.619,4873.054,,591.854,7063.579,-67.85,11433.637,-17.146,591.889,3.717,-8.244,-4.659,12.08,123.13,10130.929,22519.404,18.173,63.696,14.126,264.343,2514.865,6.422,19.77,4569.022,8.499,2081.02,122.46,178.517,7072.263,5.789,678.304,54.454,40.052,39.825,954.838,165.217,45.546,-0.237,45.9,1.332,3.616,39.608,,7.409,0.709,34.236,959.527,168.36,475.245,127.855,327.864,31.598,4.389,83.09,37.813,1819.599,209.949,-43.926,469.637,3.227,5.4,8.134,-94.454,1.456,1.003,-28.766,38.638,11.18,17.785,268.743,115.263,23.9,24.427,1713.15,0.893,,1515.129,6.51,5.17,1809.698,360.567,1.747,12.954,12.954,169.203,-16.58,475.829,-21.407,-3.427,3.907,21.001,2.32,-14.217,120.889,-11.448,309.18,14.846,4934.626,5359.113,-8.7,96.204,1900.319,-32.479,769.267,64.93,18.11,2488.002,64.242,40.05,1.587,333.92,1.68,-1.316,76.1,2.106
United Kingdom,2022,29904.859,2615230595072.0,2018.845,0.772,68179315.0,527.935,48.961,134.872,7.165,1.515,56876.949,9.763,2.193,0.792,6.935,0.834,-8.904,0.288,14338.566,1.178,4.603,2.513,1.128,174.697,0.143,29.541,313.835,0.155,0.06,0.187,0.718,-8.681,0.035,-30.761,0.276,0.002,3.192,3.059,79472.555,149.52,293.674,0.395,4.746,0.003,1.709,0.16,2.327,0.047,1.255,0.04,2.791,5.001,340.945,3219.332,2.437,117.794,55.665,0.842,4.478,19.666,488.532,0.792,4.073,0.12,0.124,-30.675,323.598,0.037,0.129,7317.643,402.284,0.433,1.978,79101.812,0.254,5.9,12.897,-38.604,0.579,-4.3,3.033,82.723,139.28,736.121,5646.393,,525.526,6503.704,53.318,10501.869,16.262,525.545,7.996,10.691,-3.14,13.28,124.98,10904.06,22270.809,18.853,-11.65,14.705,340.934,3099.461,5.666,27.887,4727.097,10.364,2042.85,135.29,194.781,7634.049,5.914,699.92,56.784,35.831,38.779,864.88,127.898,43.216,5.231,47.72,-10.539,2.706,41.978,,-1.352,0.728,36.463,1181.298,183.01,439.058,114.381,381.182,34.63,-0.769,80.82,-60.297,1833.109,217.816,39.537,512.974,2.892,5.64,4.994,-36.187,-5.855,1.401,40.039,35.118,8.72,23.016,250.768,119.393,25.528,54.502,1768.558,1.14,,1503.479,5.58,-7.838,1984.328,395.973,1.75,11.117,11.118,209.241,-7.614,515.367,4.479,9.999,4.121,24.99,-9.114,24.116,73.971,4.131,322.29,14.807,4664.028,5865.491,3.963,81.843,1694.307,35.406,708.97,80.54,19.614,2684.247,58.387,35.83,1.715,317.99,-13.475,29.411,74.472,1.731
United Kingdom,2023,28501.387,,1930.593,,68682965.0,531.551,47.982,123.221,,1.5,56894.504,9.528,2.256,0.76,6.81,0.852,-2.768,0.256,14493.493,1.168,4.443,2.567,1.099,,0.139,29.11,305.146,0.158,0.053,,0.699,-2.757,0.035,-8.923,0.263,0.002,3.26,3.023,79777.711,154.927,296.934,0.394,4.582,0.003,1.56,0.163,2.307,0.047,1.269,0.04,2.755,4.823,331.27,3228.86,2.405,120.361,,0.807,4.402,17.556,,0.793,3.616,,,-8.688,314.675,0.037,0.114,7440.864,392.245,0.424,1.794,79416.492,0.23,5.711,1.423,-22.279,-1.211,23.3,1.286,75.565,109.85,746.78,5089.288,,494.883,5742.449,-36.45,9375.04,-9.562,494.883,1.448,-2.297,-1.113,13.83,97.91,11024.734,21153.191,17.496,-70.629,13.494,373.136,3144.244,5.62,-88.252,4162.899,11.032,1599.379,135.32,201.36,7348.195,5.261,593.306,61.58,33.99,34.244,753.418,123.029,38.42,2.259,40.75,-5.139,2.955,47.328,,7.535,0.699,38.681,1198.406,176.07,388.975,108.503,344.732,35.917,-4.698,65.26,-73.935,1425.537,199.206,-17.623,530.237,2.643,5.19,3.881,-50.083,-7.353,-4.371,3.74,32.893,8.45,25.275,228.246,101.574,25.782,10.659,1499.54,1.309,,1432.849,3.49,-10.428,1970.214,396.169,1.815,11.888,11.888,212.981,-11.407,497.743,-7.901,4.092,4.837,28.788,-12.594,2.158,57.298,-17.819,285.92,14.252,4502.139,5848.655,-14.615,50.813,1601.833,0.196,635.035,82.31,20.521,2563.52,51.034,33.99,1.86,309.22,-5.878,9.815,74.218,1.221
United Kingdom,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.19,,79.84,95.69,,,,570.452,,,,,,,,,15.56,84.16,,,,,,,,,,4069.1,,1384.041,144.82,225.057,,,590.412,65.987,,29.915,,133.501,34.013,,40.82,,3.281,51.477,,10.553,,,1219.298,185.64,,,,,,59.33,,1217.273,,,,,5.52,,,,,,,9.23,,210.891,,,,,,,,2.3,,2094.647,,1.962,14.019,,,,,,,5.531,29.965,,,,,281.33,14.51,4549.153,,,33.267,,,,84.3,,2685.059,,39.44,,314.52,,,,0.818
United States,1960,,3262376312832.0,,,180274554.0,586.325,645.465,630.025,,44.762,79645.961,199.055,7.109,19.24,32.824,,2.309,5.092,28880.553,,16.072,8.582,29.017,,1.104,189.889,2897.315,,0.16,,3.58,2.033,0.101,61.702,2.968,0.004,30.316,29.773,119160.812,1281.631,440.977,23.962,17.176,0.022,75.492,,56.003,0.168,41.067,0.126,87.307,18.887,3404.783,117872.766,24.699,196.651,,30.865,38.661,917.964,,34.009,28.798,0.888,0.949,65.392,3096.37,0.048,17.798,9410.355,3786.956,1.053,3.495,236863.406,18.297,21.007,,0.41,,,,,,,22242.438,,,22969.42,222.464,,6.018,,,,12.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4046.949,,3918.863,,,,,,,,,,,2967.376,0.535,,,,,,,,,,,,,,,,,,,,,,,0.013,,,,,,,,16842.047,,,,,,,,,,,,,,,,,,,,,
United States,1961,,3338584195072.0,,,183489491.0,615.024,653.408,636.415,,43.791,80533.398,69.092,7.07,18.207,32.527,,-0.36,4.836,30177.867,,15.733,8.802,28.15,,0.377,200.5,2886.873,,0.156,,3.561,-4.535,0.102,-140.405,1.013,0.004,28.198,29.542,122047.695,1297.316,469.175,23.649,16.11,0.022,72.152,,54.989,0.154,39.193,0.128,86.16,18.569,3407.267,117941.852,24.492,205.453,,30.662,38.424,887.443,,32.705,28.699,0.865,0.885,-10.442,2955.965,0.048,17.952,10046.771,3704.105,1.093,3.468,239819.359,17.484,20.187,,-3.108,,,,,,,22586.697,,,23008.58,126.127,,3.218,,,,-92.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4120.544,,4044.99,,,,,,,,,,,2875.142,73.595,,,,,,,,,,,,,,,,,,,,,,,1.819,,,,,,,,16054.415,,,,,,,,,,,,,,,,,,,,,
United States,1962,,3539745112064.0,,,186724277.0,644.903,677.772,676.367,,42.521,81454.219,217.076,7.148,19.971,32.257,,3.707,4.931,31512.615,,16.034,9.169,27.313,,1.163,210.42,2993.902,,0.16,,3.63,8.627,0.104,255.013,3.429,0.004,22.922,29.356,125041.602,1334.748,492.097,23.395,17.196,0.023,69.892,,53.924,0.123,37.5,0.13,84.914,18.96,3540.275,118158.922,24.308,214.622,,30.715,38.195,920.818,,26.675,29.878,0.846,0.907,107.029,3210.978,0.049,18.687,10723.138,3914.33,1.127,3.622,243030.344,16.941,20.963,,4.429,,,,,,,23279.379,,,23120.85,189.943,,4.696,,,,127.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4206.094,,4234.934,,,,,,,,,,,3002.471,85.55,,,,,,,,,,,,,,,,,,,,,,,2.076,,,,,,,,16504.545,,,,,,,,,,,,,,,,,,,,,
United States,1963,,3692868403200.0,,,189825228.0,676.338,703.524,718.455,,41.091,82441.227,124.979,7.161,19.792,32.0,,4.429,5.2,32871.871,,16.47,9.682,26.553,,0.658,222.544,3126.488,,0.166,,3.706,1.261,0.105,40.489,2.028,0.004,20.65,29.17,128168.086,1359.256,512.748,23.138,17.129,0.023,68.629,,52.811,0.109,35.727,0.132,83.667,19.501,3701.862,118283.914,24.13,224.304,,30.452,37.959,987.008,,22.816,31.435,0.847,0.88,132.585,3251.467,0.051,19.326,11441.594,4024.85,1.172,3.785,246281.812,16.902,21.203,,8.506,,,,,,,24374.068,,,23430.137,265.735,,6.275,,,,255.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4326.372,,4500.668,,,,,,,,,,,3257.849,120.277,,,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,,,17643.385,,,,,,,,,,,,,,,,,,,,,
United States,1964,,3906859958272.0,,,192819456.0,709.363,727.841,759.072,,39.038,83490.406,75.419,7.229,20.018,31.765,,4.408,5.441,34265.789,,16.929,10.709,25.764,,0.391,232.992,3264.313,,0.171,,3.775,2.715,0.106,88.266,1.287,0.004,18.412,28.993,131432.406,1393.919,531.159,22.89,17.321,0.024,65.839,,51.645,0.095,33.956,0.134,82.281,20.068,3869.445,118359.328,23.956,235.013,,30.157,37.717,1049.177,,16.324,33.026,0.836,0.855,137.826,3339.732,0.056,20.128,12200.665,4149.073,1.208,3.937,249621.547,16.02,21.518,,5.677,,,,,,,25392.592,,,23387.57,254.79,,5.661,,,,184.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4379.963,,4755.458,,,,,,,,,,,3442.786,53.591,,,,,,,,,,,,,,,,,,,,,,,1.239,,,,,,,,18383.354,,,,,,,,,,,,,,,,,,,,,
United States,1965,76117.297,4156141338624.0,14439.7,3.474,195653775.0,742.658,747.568,782.605,,36.776,84581.023,48.665,7.486,20.361,31.545,,4.143,5.574,35730.48,,17.375,11.149,25.008,,0.249,245.443,3399.547,0.235,0.17,,3.821,3.248,0.108,108.479,0.865,0.004,17.188,28.826,134831.938,1464.691,548.347,22.653,17.624,0.025,63.595,0.239,50.496,0.088,33.213,0.137,80.849,20.622,4034.81,118407.992,23.787,246.163,,30.056,37.476,1090.619,,13.177,33.295,0.818,0.83,135.233,3448.212,0.057,20.622,12983.27,4290.618,1.254,4.0,253069.75,15.383,21.93,,4.508,,,,1016.971,,6414.477,25945.695,,,26220.35,166.525,21924.797,3.502,68.142,,,155.198,,,33813.211,72734.258,,,588.364,,,0.294,,,,,,,3383.04,0.076,19.673,,13.332,,16996.248,,,,3.849,,,,,,4.075,44.423,,,4974.086,42.488,4921.983,,,,,,3101.497,,,22.329,198.974,3597.984,594.124,,,,28.804,,,,10.922,4.445,,57.574,,,13797.928,,,,630.852,,,,,13.565,641.774,,,,,,,18966.379,,,,,3325.466,,,223.969,,4159.206,,4.369,,3224.244,,,,,,95.555,
United States,1966,79483.32,4428300025856.0,15247.363,3.443,198265397.0,777.231,769.073,842.207,,34.762,85713.742,18.419,7.715,21.011,31.342,,5.056,5.713,37260.145,,18.013,12.029,24.268,,0.093,256.625,3571.421,0.234,0.174,,3.879,4.107,0.109,141.628,0.353,0.004,20.233,28.677,138403.359,1529.661,568.58,22.432,18.106,0.025,62.855,0.235,49.339,0.102,32.14,0.139,79.463,21.386,4240.021,118426.414,23.632,258.192,,30.106,37.241,1132.718,,13.995,34.573,0.806,0.811,171.875,3589.84,0.061,21.174,13825.477,4467.758,1.294,4.248,256659.594,14.837,22.534,0.797,3.925,2.847,,,1008.431,,6731.245,27524.693,,,27557.002,358.105,23368.262,7.276,70.925,4.938,1.69,141.216,,,35089.457,76081.812,,796.92,591.211,,,0.294,807.664,,,,,,3401.515,0.108,29.306,,14.062,,17624.09,,,,5.81,5.474,,,,,3.877,44.147,,,5286.287,44.818,5280.089,,5.776,,323.55,,3081.938,10.742,,22.173,199.937,3739.2,312.2,156.602,5.593,,29.4,,,,16.487,4.28,316.768,85.946,,,14594.848,,7.779,,636.029,,,,,6.277,652.516,0.484,,,,4.857,,19492.16,5.565,,,,3315.569,50.953,,233.63,5.177,4482.756,,4.171,,3380.846,,,,2.33,,95.72,
United States,1967,81423.992,4538979319808.0,15778.539,3.476,200699913.0,810.825,791.204,881.284,,32.576,86876.789,487.157,7.918,23.77,31.168,,3.753,5.795,38849.336,,18.463,11.956,23.552,,2.427,269.214,3705.461,0.235,0.167,,3.942,16.791,0.111,602.778,9.02,0.004,26.384,28.582,142108.812,1589.194,594.964,22.297,20.89,0.026,61.498,0.266,48.204,0.131,31.314,0.141,78.096,21.938,4403.042,118913.562,23.508,270.148,,30.28,37.019,1163.049,,13.83,33.594,0.816,0.924,134.04,4192.618,0.06,22.105,14706.76,4932.881,1.341,4.391,260852.203,14.004,24.578,12.755,3.401,80.678,,,1132.142,,6988.794,28773.996,,,29060.93,295.806,24425.271,5.602,70.122,3.826,13.44,127.182,,,36065.156,77607.547,,444.131,671.89,,,0.284,531.175,,,,,,3816.447,0.145,40.15,,14.074,,17117.117,,,,8.058,0.082,,,,,4.258,44.293,,,5631.498,44.806,5575.895,,3.043,,250.432,,3467.237,87.044,,21.022,227.221,3866.382,345.211,-63.85,3.484,,29.998,,,,22.865,4.687,257.549,117.993,,,15038.979,,5.587,,716.695,,,,,6.53,739.56,13.646,,,,-1.889,,19952.18,6.378,,,,3698.454,38.684,,231.217,80.667,4733.188,,4.542,,3316.997,,,,-0.012,,95.313,
United States,1968,85414.797,4754925682688.0,16719.385,3.516,203011021.0,846.144,814.898,936.361,,30.676,88016.398,798.453,8.322,25.438,30.985,,3.656,5.614,40538.758,,18.92,12.396,22.882,,3.933,277.041,3840.919,0.23,0.174,,4.014,10.656,0.113,446.754,14.974,0.005,27.817,28.521,145949.734,1689.423,622.781,22.224,22.853,0.027,60.036,0.277,47.071,0.137,30.557,0.144,76.715,22.5,4567.685,119712.023,23.4,282.544,,29.762,36.783,1139.603,,13.649,35.32,0.808,0.976,135.459,4639.372,0.061,21.425,15643.12,5281.959,1.365,4.612,265491.594,13.835,26.018,0.997,-1.369,2.761,,,1123.854,,7457.961,30290.117,,,29878.391,353.196,25884.982,6.334,76.577,6.713,3.022,-52.944,,,38100.695,81524.336,,918.874,674.651,,,0.296,940.848,,,,,,3890.464,0.224,64.961,,15.546,,17538.656,,,,13.188,10.463,,,,,4.035,44.607,,,5848.499,49.461,5929.091,,6.11,,333.626,,3446.609,21.972,,20.534,228.155,3813.438,217.001,116.08,5.963,,30.305,,,,37.421,4.555,469.167,191.172,,,15957.853,,7.049,,724.112,,,,,3.853,761.533,0.411,,,,3.5,,19481.82,14.556,,,,3699.293,63.659,,252.684,7.417,5066.815,,4.331,,3433.077,,,,4.655,,95.445,
United States,1969,88868.297,4903769997312.0,17583.422,3.586,205300032.0,881.841,842.4,1018.083,,28.629,89174.391,425.775,8.678,22.762,30.795,,5.057,5.641,42320.387,,19.655,13.423,22.221,,2.074,284.081,4035.145,0.229,0.174,,4.103,-3.846,0.115,-178.452,7.296,0.005,28.315,28.402,149984.891,1781.627,651.097,22.064,21.729,0.027,59.585,0.254,45.95,0.138,29.798,0.147,75.39,23.357,4795.258,120137.797,23.28,295.967,,29.321,36.533,1158.0,,11.603,35.697,0.823,0.91,194.226,4460.92,0.065,20.987,16661.203,5275.19,1.384,4.959,269952.5,13.191,25.695,11.717,2.578,82.423,,,1247.095,,7831.838,32100.219,,,30056.811,422.236,27565.578,7.121,79.041,5.013,11.689,98.319,,,39582.859,84571.109,,775.33,757.074,,,0.293,864.037,,,,,,4297.198,0.237,71.412,,16.227,,17422.668,,,,14.661,4.381,,,,,4.306,44.541,,,5947.021,51.567,6351.328,,4.859,,387.292,,3826.322,88.708,,19.605,256.029,3911.757,98.522,14.161,5.168,,31.018,,,,41.6,4.835,373.877,210.253,,,16733.182,,7.644,,808.64,,,,,1.685,850.241,12.217,,,,0.412,,19770.395,4.18,,,,4086.945,11.17,,260.623,84.528,5454.107,,4.599,,3447.238,,,,2.105,,95.165,
United States,1970,90880.0,4912635707392.0,18205.84,3.706,207796339.0,916.766,836.289,1059.211,,26.542,90342.484,337.724,9.808,22.713,30.596,,7.547,5.621,44358.469,,20.884,13.13,21.536,,1.625,276.364,4339.686,0.238,0.168,,4.025,4.853,0.117,216.49,5.931,0.005,26.249,28.281,154324.578,2038.082,677.345,21.897,22.51,0.028,59.147,0.257,44.851,0.126,29.973,0.15,74.173,24.459,5082.456,120475.516,23.148,309.097,,29.127,36.273,1168.091,,9.451,34.924,0.883,0.952,304.541,4677.41,0.063,20.499,17720.414,5530.275,1.33,5.097,274629.906,12.116,26.614,-0.928,7.415,-7.499,,,1219.908,,8176.191,28526.285,,,30971.592,-636.705,28696.182,-10.025,78.134,4.397,2.009,290.06,,,40813.953,86555.445,,606.327,749.574,,,0.284,622.416,,,,,,4324.55,0.358,110.455,,16.236,,17045.314,,,,22.952,0.054,,,,,4.117,44.91,,,6204.487,51.629,5714.623,,3.623,,294.551,,3741.728,16.089,,18.756,253.492,4201.817,257.467,-32.578,3.54,,31.576,,,,65.127,4.759,344.354,325.1,,,17339.51,,5.401,,801.203,,,,,4.329,866.33,-0.991,,,,-0.945,,20974.65,23.526,,,,3999.45,56.553,,257.722,-7.437,5748.658,,4.401,,3414.659,,,,0.062,,95.241,
