country,year,primary_energy_consumption,population,energy_per_capita,gdp,energy_per_gdp,coal_co2,share_global_other_co2,temperature_change_from_n2o,cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cement_co2,share_global_cumulative_flaring_co2,consumption_co2,land_use_change_co2,gas_co2,nitrous_oxide,gas_co2_per_capita,share_global_flaring_co2,share_global_luc_co2,co2_including_luc_per_gdp,other_co2_per_capita,share_global_coal_co2,cement_co2,methane_per_capita,co2,co2_including_luc_growth_prct,methane,cumulative_gas_co2,share_of_temperature_change_from_ghg,trade_co2,share_global_co2,temperature_change_from_ghg,other_industry_co2,share_global_cumulative_luc_co2,co2_including_luc,consumption_co2_per_gdp,coal_co2_per_capita,trade_co2_share,cement_co2_per_capita,share_global_cumulative_coal_co2,share_global_co2_including_luc,share_global_cumulative_co2_including_luc,temperature_change_from_co2,co2_growth_abs,cumulative_coal_co2,co2_per_gdp,ghg_per_capita,co2_including_luc_per_capita,co2_per_capita,total_ghg,consumption_co2_per_capita,land_use_change_co2_per_capita,oil_co2,flaring_co2,nitrous_oxide_per_capita,share_global_cumulative_other_co2,ghg_excluding_lucf_per_capita,cumulative_co2_including_luc,share_global_oil_co2,flaring_co2_per_capita,total_ghg_excluding_lucf,co2_growth_prct,co2_including_luc_per_unit_energy,co2_per_unit_energy,cumulative_flaring_co2,co2_including_luc_growth_abs,share_global_gas_co2,share_global_cumulative_co2,cumulative_cement_co2,cumulative_oil_co2,share_global_cumulative_gas_co2,temperature_change_from_ch4,cumulative_other_co2,cumulative_co2,share_global_cumulative_cement_co2,oil_co2_per_capita,hydro_elec_per_capita,other_renewable_electricity,biofuel_elec_per_capita,low_carbon_cons_change_twh,per_capita_electricity,low_carbon_cons_change_pct,oil_share_energy,oil_energy_per_capita,hydro_consumption,low_carbon_electricity,gas_production,electricity_generation,solar_cons_change_pct,gas_cons_change_pct,other_renewables_cons_change_twh,wind_share_energy,energy_cons_change_pct,fossil_cons_change_twh,biofuel_cons_change_twh,gas_share_elec,carbon_intensity_elec,gas_consumption,coal_prod_per_capita,biofuel_share_energy,solar_share_elec,gas_prod_per_capita,gas_energy_per_capita,low_carbon_share_energy,fossil_electricity,solar_elec_per_capita,biofuel_cons_change_pct,electricity_demand,renewables_cons_change_twh,oil_prod_per_capita,wind_electricity,wind_energy_per_capita,renewables_energy_per_capita,renewables_cons_change_pct,renewables_consumption,gas_cons_change_twh,wind_cons_change_twh,other_renewables_share_energy,oil_cons_change_pct,nuclear_share_elec,nuclear_cons_change_twh,electricity_demand_per_capita,gas_electricity,renewables_elec_per_capita,oil_consumption,oil_prod_change_pct,other_renewables_share_elec,hydro_electricity,other_renewables_cons_change_pct,other_renewables_elec_per_capita,solar_energy_per_capita,renewables_electricity,gas_share_energy,other_renewables_share_elec_exc_biofuel,biofuel_electricity,coal_cons_change_pct,coal_prod_change_pct,other_renewables_energy_per_capita,wind_cons_change_pct,coal_consumption,wind_consumption,biofuel_consumption,oil_production,other_renewables_elec_per_capita_exc_biofuel,solar_electricity,nuclear_electricity,coal_share_energy,net_elec_imports_share_demand,low_carbon_energy_per_capita,hydro_cons_change_pct,solar_consumption,fossil_elec_per_capita,fossil_energy_per_capita,wind_elec_per_capita,coal_prod_change_twh,electricity_share_energy,gas_elec_per_capita,other_renewable_consumption,nuclear_cons_change_pct,solar_cons_change_twh,oil_share_elec,fossil_share_energy,fossil_share_elec,coal_elec_per_capita,biofuel_share_elec,greenhouse_gas_emissions,low_carbon_elec_per_capita,nuclear_consumption,net_elec_imports,nuclear_share_energy,low_carbon_share_elec,coal_production,oil_prod_change_twh,oil_cons_change_twh,renewables_share_elec,coal_electricity,fossil_fuel_consumption,biofuel_cons_per_capita,renewables_share_energy,hydro_share_elec,wind_share_elec,nuclear_elec_per_capita,coal_cons_change_twh,oil_elec_per_capita,hydro_energy_per_capita,hydro_share_energy,oil_electricity,gas_prod_change_twh,hydro_cons_change_twh,nuclear_energy_per_capita,low_carbon_consumption,solar_share_energy,fossil_cons_change_pct,gas_prod_change_pct,coal_cons_per_capita,other_renewable_exc_biofuel_electricity,energy_cons_change_twh,coal_share_elec
South Korea,1954,,21415579.0,,29181575168.0,,4.067,,0.0,109.147,0.011,0.03,,,0.105,,2.236,,,0.002,0.18,,0.1,0.029,0.79,5.159,3.409,16.922,,0.181,,0.076,0.001,,0.024,5.264,,0.19,,0.001,0.013,0.038,0.018,0.0,0.465,28.076,0.177,2.4,0.246,0.241,51.401,,0.005,1.063,,0.104,,0.747,125.73,0.052,,16.002,9.913,,,,0.174,,0.012,0.321,3.789,,0.0,,32.185,0.026,0.05,,,,,,,,,,,0.0,,,,,,,,,,,,337.949,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.537,,,,,,,,,,,,,,,,,,0.179,,,,,,,,,,,,,,,,,7.237,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
South Korea,1955,,22125103.0,,30416828416.0,,5.294,,0.0,109.084,0.013,0.027,,,-0.063,,2.266,,,-0.001,0.21,,0.121,0.029,0.788,6.445,21.235,17.439,,0.183,,0.087,0.001,,0.024,6.381,,0.239,,0.001,0.015,0.044,0.018,0.0,1.286,33.37,0.212,2.377,0.288,0.291,52.581,,-0.003,1.121,,0.102,,0.793,132.112,0.049,,17.555,24.93,,,,1.118,,0.015,0.35,4.91,,0.0,,38.63,0.026,0.051,,,,,,,,,,,0.0,,,,,,,,,,,,481.284,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.132,,,,,,,,,,,,,,,,,,3.411,,,,,,,,,,,,,,,,,10.648,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
South Korea,1956,,22874440.0,,30446778368.0,,6.097,,0.0,108.138,0.016,0.019,,,-0.945,,2.299,,,-0.013,0.217,,0.132,0.022,0.784,7.555,3.576,17.933,,0.185,,0.095,0.001,,0.023,6.61,,0.267,,0.001,0.018,0.044,0.019,0.0,1.11,39.467,0.248,2.309,0.289,0.33,52.823,,-0.041,1.436,,0.101,,0.825,138.721,0.057,,18.88,17.227,,,,0.228,,0.017,0.372,6.346,,0.0,,46.185,0.025,0.063,,,,,,,,,,,0.0,,,,,,,,,,,,645.959,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.761,,,,,,,,,,,,,,,,,,4.127,,,,,,,,,,,,,,,,,14.776,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
South Korea,1957,,23660791.0,,33165893632.0,,6.698,,0.0,106.52,0.018,0.039,,,-1.618,,2.333,,,-0.022,0.199,,0.143,0.047,0.778,8.214,-0.205,18.417,,0.186,,0.1,0.001,,0.023,6.596,,0.283,,0.002,0.02,0.043,0.019,0.0,0.659,46.165,0.248,2.219,0.279,0.347,52.509,,-0.068,1.469,,0.099,,0.834,145.318,0.056,,19.724,8.727,,,,-0.014,,0.019,0.419,7.815,,0.0,,54.399,0.026,0.062,,,,,,,,,,,0.0,,,,,,,,,,,,839.88,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.49,,,,,,,,,,,,,,,,,,5.096,,,,,,,,,,,,,,,,,19.872,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
South Korea,1958,,24473927.0,,35296296960.0,,7.173,,0.0,103.737,0.021,0.112,,,-2.783,,2.367,,,-0.039,0.176,,0.151,0.145,0.772,9.009,-5.621,18.883,,0.188,,0.107,0.001,,0.022,6.225,,0.293,,0.006,0.023,0.04,0.02,0.0,0.794,53.338,0.255,2.12,0.254,0.368,51.884,,-0.114,1.69,,0.097,,0.845,151.543,0.062,,20.672,9.67,,,,-0.371,,0.022,0.564,9.505,,0.0,,63.408,0.033,0.069,,,,,,,,,,,0.0,,,,,,,,,,,,888.482,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.422,,,,,,,,,,,,,,,,,,1.872,,,,,,,,,,,,,,,,,21.745,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
South Korea,1959,,25298234.0,,37308379136.0,,8.893,,0.0,-7.177,0.024,0.123,,,-110.914,,2.4,,,-1.432,-2.672,,0.179,0.178,0.778,11.221,-1701.421,19.68,,0.186,,0.127,0.001,,-0.001,-99.693,,0.352,,0.007,0.026,-0.601,0.007,0.0,2.213,62.231,0.301,0.645,-3.941,0.444,16.31,,-4.384,2.151,,0.095,,0.924,51.85,0.074,,23.367,24.563,,,,-105.918,,0.025,0.743,11.656,,0.001,,74.629,0.04,0.085,,,,,,,,,,,0.0,,,,,,,,,,,,1330.972,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.848,,,,,,,,,,,,,,,,,,11.927,,,,,,,,,,,,,,,,,33.671,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
South Korea,1960,,26115390.0,,38358208512.0,,10.24,,0.0,-110.419,0.027,0.136,,,-103.242,,2.431,,,-1.54,-2.365,,0.199,0.214,0.78,12.54,-9.018,20.361,,0.184,,0.134,0.001,,-0.022,-90.702,,0.392,,0.008,0.03,-0.564,-0.005,0.0,1.319,72.471,0.327,0.5,-3.473,0.48,13.061,,-3.953,2.085,,0.093,,0.96,-38.852,0.067,,25.059,11.752,,,,8.991,,0.028,0.957,13.741,,0.001,,87.169,0.047,0.08,,,,,,,,,,,0.0,,,,,,,,,,,,1667.769,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.352,,,,,,,,,,,,,,,,,,9.883,,,,,,,,,,,,,,,,,43.554,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
South Korea,1961,,26852962.0,,41131905024.0,,11.901,,0.0,-210.197,0.029,0.157,,,-99.777,,2.959,,,-1.463,-2.075,,0.241,0.258,0.76,14.449,-5.925,20.421,,0.182,,0.153,0.001,,-0.042,-85.328,,0.443,,0.01,0.034,-0.526,-0.015,0.0,1.909,84.372,0.351,0.498,-3.178,0.538,13.384,,-3.716,2.29,,0.11,,1.02,-124.181,0.069,,27.4,15.22,,,,5.374,,0.032,1.215,16.031,,0.001,,101.618,0.056,0.085,,,,,,,,,,,0.0,,,,,,,,,,,,1783.853,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.981,,,,,,,,,,,,,,,,,,4.347,,,,,,,,,,,,,,,,,47.902,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
South Korea,1962,,27509234.0,,42813845504.0,,13.92,,0.0,-305.358,0.032,0.22,,,-95.161,,2.961,,,-1.503,-1.82,,0.282,0.389,0.771,17.262,-8.706,21.214,,0.18,,0.177,0.001,,-0.06,-77.9,,0.506,,0.014,0.039,-0.485,-0.024,0.0,2.813,98.291,0.403,0.592,-2.832,0.627,16.284,,-3.459,2.953,,0.108,,1.116,-202.08,0.083,,30.708,19.468,,,,7.429,,0.036,1.604,18.984,,0.001,,118.88,0.068,0.107,,,,,,,,,,,0.0,,,,,,,,,,,,2202.958,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.513,,,,,,,,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,60.602,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
South Korea,1963,,28145547.0,,46825889792.0,,16.771,,0.0,-393.705,0.037,0.207,,,-88.347,,3.034,,,-1.434,-1.436,,0.328,0.385,0.785,21.083,-13.654,22.099,,0.179,,0.205,0.001,,-0.077,-67.264,,0.596,,0.014,0.045,-0.409,-0.032,0.0,3.822,115.062,0.45,0.828,-2.39,0.749,23.3,,-3.139,3.927,,0.108,,1.251,-269.344,0.103,,35.217,22.139,,,,10.636,,0.041,1.989,22.912,,0.001,,139.963,0.078,0.14,,,,,,,,,,,0.0,,,,,,,,,,,,2562.149,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.995,,,,,,,,,,,,,,,,,,11.511,,,,,,,,,,,,,,,,,72.113,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
South Korea,1964,,28744980.0,,51350020096.0,,18.332,,0.0,-475.654,0.039,0.298,,,-81.949,,2.944,,,-1.399,-1.164,,0.352,0.614,0.785,22.195,-11.165,22.569,,0.177,,0.205,0.001,,-0.092,-59.754,,0.638,,0.021,0.051,-0.358,-0.038,0.0,1.112,133.394,0.432,0.872,-2.079,0.772,25.062,,-2.851,3.249,,0.102,,1.275,-329.098,0.079,,36.638,5.274,,,,7.51,,0.047,2.603,26.161,,0.001,,162.158,0.095,0.113,,,,,,,,,,,0.0,,,,,,,,,,,,2728.665,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.767,,,,,,,,,,,,,,,,,,6.322,,,,,,,,,,,,,,,,,78.435,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
South Korea,1965,74.817,29284343.0,2564.037,55039778816.0,1.359,19.635,,0.0,-553.297,0.043,0.368,,,-77.643,,3.145,,,-1.38,-0.957,,0.371,0.796,0.783,24.978,-11.865,22.917,,0.176,,0.221,0.001,,-0.106,-52.664,,0.671,,0.027,0.057,-0.311,-0.043,0.0,2.783,153.029,0.454,0.986,-1.798,0.853,28.863,,-2.651,4.547,,0.107,,1.354,-381.762,0.103,,39.642,12.539,-0.704,0.334,,7.09,,0.052,3.399,30.708,,0.001,,187.136,0.114,0.155,24.26,0.0,,,,,20.25,516.474,1.973,0.71,0.0,,,,,0.0,,,,,,0.0,2851.935,0.0,,0.0,0.0,2.642,,0.0,,,,,0.0,0.0,67.388,,1.973,,,0.0,,,,,,24.26,15.125,,,0.71,,0.0,0.0,0.71,0.0,,,,6.479,0.0,,57.592,0.0,0.0,,,0.0,0.0,77.108,,67.388,,0.0,,2483.118,0.0,5.082,,,0.0,,,,97.358,,,,,24.26,0.0,,0.0,,83.517,,,,,72.716,0.0,2.642,,,0.0,,,67.388,2.642,,0.0,,0.0,1.973,0.0,,,1966.644,,,
South Korea,1966,90.768,29845940.0,3042.015,61635686400.0,1.473,22.526,,0.0,-627.468,0.049,0.399,,,-74.171,,3.419,,,-1.42,-0.717,,0.421,0.93,0.787,29.982,-16.093,23.488,,0.175,,0.253,0.001,,-0.119,-44.189,,0.755,,0.031,0.064,-0.259,-0.048,0.0,5.004,175.555,0.486,1.151,-1.481,1.005,34.36,,-2.485,6.526,,0.115,,1.517,-425.952,0.137,,45.277,20.033,-0.487,0.33,,8.475,,0.058,4.329,37.234,,0.001,,217.118,0.135,0.219,33.014,0.0,,0.764,,38.694,24.997,758.742,2.737,0.985,0.0,,,,0.0,0.0,21.32,15.138,0.0,,,0.0,3169.891,0.0,,0.0,0.0,3.021,,0.0,,,0.764,,0.0,0.0,91.705,38.694,2.737,0.0,0.0,0.0,49.725,,0.0,,,33.014,22.645,,,0.985,,0.0,0.0,0.985,0.0,,,13.227,13.28,0.0,,65.209,0.0,0.0,,,0.0,0.0,71.982,,91.705,38.694,0.0,,2943.614,0.0,11.091,,,0.0,,0.0,,96.979,,,,,33.014,0.0,,0.0,,94.608,,7.521,,,87.855,0.0,3.021,,,0.0,7.618,,91.705,3.021,,0.0,0.764,0.0,2.737,0.0,20.818,,2184.871,,15.951,
South Korea,1967,104.285,30495724.0,3414.619,67254001664.0,1.551,23.412,,0.0,-698.25,0.059,0.503,,,-70.782,,3.66,,,-1.311,-0.53,,0.445,1.207,0.762,35.113,-19.282,23.247,,0.174,,0.287,0.001,,-0.131,-35.669,,0.768,,0.04,0.071,-0.202,-0.051,0.0,5.131,198.967,0.522,1.298,-1.17,1.151,39.575,,-2.321,10.495,,0.12,,1.647,-461.62,0.207,,50.227,17.113,-0.342,0.337,,8.521,,0.066,5.536,47.728,,0.001,,252.232,0.161,0.344,31.256,0.0,,-0.089,,-3.263,37.706,1287.302,2.648,0.953,0.0,,,,0.0,0.0,14.891,13.611,0.0,,,0.0,3320.825,0.0,,0.0,0.0,2.543,,0.0,,,-0.089,,0.0,0.0,86.822,-3.263,2.648,0.0,0.0,0.0,73.356,,0.0,,,31.256,39.257,,,0.953,,0.0,0.0,0.953,0.0,,,-4.601,7.042,0.0,,62.209,0.0,0.0,,,0.0,0.0,59.751,,86.822,-3.263,0.0,,3327.227,0.0,6.663,,,0.0,,0.0,,97.457,,,,,31.256,0.0,,0.0,,101.271,,16.612,,,101.466,0.0,2.543,,,0.0,-3.001,,86.822,2.543,,0.0,-0.089,0.0,2.648,0.0,15.493,,2039.925,,13.516,
South Korea,1968,119.52,31175295.0,3827.122,76123095040.0,1.57,20.046,,0.0,-766.637,0.073,0.692,,,-68.387,,3.693,,,-1.282,-0.41,,0.377,1.766,0.687,37.197,-12.557,21.429,,0.173,,0.288,0.001,,-0.142,-31.19,,0.643,,0.057,0.077,-0.171,-0.053,0.0,2.084,219.013,0.489,1.262,-1.0,1.193,39.328,,-2.194,15.385,,0.118,,1.638,-492.81,0.278,,51.079,5.935,-0.261,0.311,,4.479,,0.073,7.302,63.114,,0.001,,289.429,0.197,0.494,29.815,0.0,,-0.066,,-2.485,48.629,1861.723,2.582,0.929,0.0,,,,0.0,0.0,14.609,15.305,0.0,,,0.0,2674.562,0.0,,0.0,0.0,2.163,,0.0,,,-0.066,,0.0,0.0,82.819,-2.485,2.582,0.0,0.0,0.0,47.845,,0.0,,,29.815,58.04,,,0.929,,0.0,0.0,0.929,0.0,,,-5.59,-17.666,0.0,,58.731,0.0,0.0,,,0.0,0.0,49.208,,82.819,-2.485,0.0,,3745.637,0.0,-17.891,,,0.0,,0.0,,97.837,,,,,29.815,0.0,,0.0,,83.38,,18.783,,,116.771,0.0,2.163,,,0.0,-3.477,,82.819,2.163,,0.0,-0.066,0.0,2.582,0.0,15.084,,1883.914,,15.235,
South Korea,1969,144.332,31852769.0,4522.796,87192453120.0,1.655,20.031,,0.0,-833.027,0.09,0.882,,,-66.391,,3.99,,,-1.138,-0.274,,0.363,2.388,0.676,42.468,-23.3,21.52,,0.172,,0.309,0.001,,-0.153,-23.922,,0.629,,0.075,0.083,-0.122,-0.054,0.0,5.271,239.044,0.487,1.377,-0.751,1.333,43.849,,-2.084,20.049,,0.125,,1.761,-516.732,0.335,,56.079,14.171,-0.166,0.294,,7.267,,0.081,9.69,83.163,,0.001,,331.897,0.244,0.629,44.847,0.0,,1.386,,53.689,54.673,2472.971,3.968,1.429,0.0,,,,0.0,0.0,20.76,23.336,0.0,,,0.0,2625.6,0.0,,0.0,0.0,2.754,,0.0,,,1.386,,0.0,0.0,124.576,53.689,3.968,0.0,0.0,0.0,35.719,,0.0,,,44.847,78.771,,,1.429,,0.0,0.0,1.429,0.0,,,4.436,0.303,0.0,,61.337,0.0,0.0,,,0.0,0.0,42.573,,124.576,53.689,0.0,,4398.603,0.0,0.252,,,0.0,,0.0,,97.246,,,,,44.847,0.0,,0.0,,83.632,,20.731,,,140.107,0.0,2.754,,,0.0,2.605,,124.576,2.754,,0.0,1.386,0.0,3.968,0.0,19.985,,1925.632,,24.812,
South Korea,1970,167.466,32542203.0,5136.807,95910764544.0,1.746,23.283,,0.0,-897.63,0.112,0.999,,,-64.603,,4.317,,,-1.135,-0.114,,0.409,2.879,0.726,53.716,-54.491,23.625,,0.172,,0.361,0.001,,-0.163,-10.887,,0.715,,0.088,0.089,-0.053,-0.054,0.0,11.248,262.327,0.56,1.757,-0.335,1.651,57.178,,-1.985,27.555,,0.133,,2.136,-527.619,0.405,,69.514,26.486,-0.065,0.321,,13.036,,0.091,12.569,110.718,,0.001,,385.613,0.295,0.847,37.511,0.0,,-0.577,,-14.549,58.83,3023.493,3.391,1.221,0.0,,,,0.0,0.0,16.029,23.749,0.0,,,0.0,3100.58,0.0,,0.0,0.0,2.027,,0.0,,,-0.577,,0.0,0.0,104.197,-14.549,3.391,0.0,0.0,0.0,24.908,,0.0,,,37.511,98.391,,,1.221,,0.0,0.0,1.221,0.0,,,6.731,20.646,0.0,,65.465,0.0,0.0,,,0.0,0.0,39.143,,104.197,-14.549,0.0,,5035.2,0.0,17.267,,,0.0,,0.0,,97.973,,,,,37.511,0.0,,0.0,,100.9,,19.62,,,163.856,0.0,2.027,,,0.0,4.129,,104.197,2.027,,0.0,-0.577,0.0,3.391,0.0,16.95,,2011.707,,23.134,
South Korea,1971,181.19,33239860.0,5443.047,105938321408.0,1.71,23.541,,0.0,-960.538,0.134,1.119,,,-62.907,,4.271,,,-1.229,-0.041,,0.413,3.391,0.718,58.534,-59.826,23.866,,0.173,,0.378,0.001,,-0.173,-4.374,,0.708,,0.102,0.095,-0.021,-0.054,0.0,4.817,285.868,0.553,1.859,-0.132,1.761,61.788,,-1.893,31.602,,0.128,,2.247,-531.993,0.439,,74.704,8.968,-0.024,0.323,,6.513,,0.101,15.959,142.32,,0.001,,444.147,0.35,0.951,39.711,0.0,,0.276,,8.134,61.41,3343.098,3.667,1.32,0.0,,,,0.0,0.0,8.195,13.431,0.0,,,0.0,3131.266,0.0,,0.0,0.0,2.026,,0.0,,,0.276,,0.0,0.0,110.307,8.134,3.667,0.0,0.0,0.0,12.941,,0.0,,,39.711,111.124,,,1.32,,0.0,0.0,1.32,0.0,,,1.066,3.155,0.0,,66.163,0.0,0.0,,,0.0,0.0,36.564,,110.307,8.134,0.0,,5333.575,0.0,3.183,,,0.0,,0.0,,97.974,,,,,39.711,0.0,,0.0,,104.083,,12.733,,,177.287,0.0,2.026,,,0.0,0.698,,110.307,2.026,,0.0,0.276,0.0,3.667,0.0,8.197,,1990.477,,13.724,
South Korea,1972,187.853,33936471.0,5528.848,113511276544.0,1.655,24.518,,0.0,-1021.251,0.154,0.993,,,-60.713,,4.511,,,-1.126,-0.004,,0.431,3.191,0.713,60.247,-89.339,24.197,,0.175,,0.371,0.001,,-0.182,-0.466,,0.722,,0.094,0.101,-0.002,-0.053,0.0,1.713,310.386,0.531,1.88,-0.014,1.775,63.795,,-1.789,32.538,,0.133,,2.258,-532.459,0.419,,76.622,2.927,-0.002,0.321,,3.907,,0.11,19.15,174.858,,0.001,,504.394,0.392,0.959,40.313,0.0,,0.134,,3.644,61.827,3417.948,3.8,1.368,0.0,,,,0.0,0.0,3.677,6.52,0.0,,,0.0,2975.352,0.0,,0.0,0.0,2.026,,0.0,,,0.134,,0.0,0.0,111.98,3.644,3.8,0.0,0.0,0.0,4.382,,0.0,,,40.313,115.993,,,1.368,,0.0,0.0,1.368,0.0,,,2.496,-2.988,0.0,,67.815,0.0,0.0,,,0.0,0.0,36.147,,111.98,3.644,0.0,,5416.229,0.0,-3.11,,,0.0,,0.0,,97.974,,,,,40.313,0.0,,0.0,,100.973,,4.869,,,183.807,0.0,2.026,,,0.0,1.651,,111.98,2.026,,0.0,0.134,0.0,3.8,0.0,3.678,,1998.281,,6.663,
South Korea,1973,232.337,34625845.0,6703.382,130228568064.0,1.784,28.76,,0.0,-1079.691,0.176,1.18,,,-58.44,,4.931,,,-1.114,0.112,,0.491,4.015,0.745,72.975,-3217.056,25.799,,0.177,,0.427,0.001,,-0.191,14.535,,0.831,,0.116,0.109,0.065,-0.05,0.0,12.728,339.146,0.56,2.275,0.42,2.108,78.777,,-1.688,40.2,,0.142,,2.625,-517.924,0.489,,90.877,21.126,0.063,0.314,,15.001,,0.122,23.165,215.058,,0.001,,577.369,0.444,1.161,37.096,0.0,,-0.232,,-6.112,61.515,4123.502,3.568,1.284,0.0,,,,0.0,0.0,23.68,44.732,0.0,,,0.0,3190.728,0.0,,0.0,0.0,1.537,,0.0,,,-0.232,,0.0,0.0,103.043,-6.112,3.568,0.0,0.0,0.0,23.093,,0.0,,,37.096,142.78,,,1.284,,0.0,0.0,1.284,0.0,,,26.462,9.417,0.0,,85.76,0.0,0.0,,,0.0,0.0,36.948,,103.043,-6.112,0.0,,6600.257,0.0,9.509,,,0.0,,0.0,,98.463,,,,,37.096,0.0,,0.0,,110.482,,26.787,,,228.539,0.0,1.537,,,0.0,17.945,,103.043,1.537,,0.0,-0.232,0.0,3.568,0.0,24.336,,2476.755,,44.484,
South Korea,1974,241.57,35287832.0,6839.586,142674378752.0,1.693,29.536,,0.0,-1135.808,0.197,1.272,,,-56.117,,5.393,,,-1.092,0.136,,0.504,4.333,0.774,75.551,33.707,27.327,,0.179,,0.444,0.001,,-0.199,19.434,,0.837,,0.123,0.116,0.088,-0.047,0.0,2.576,368.682,0.53,2.382,0.551,2.141,84.064,,-1.59,41.682,,0.153,,2.68,-498.49,0.514,,94.581,3.53,0.08,0.313,,4.899,,0.133,27.498,256.74,,0.001,,652.919,0.494,1.181,54.009,0.0,,1.726,,48.378,61.14,4179.574,5.294,1.906,0.0,,,,0.0,0.0,3.974,7.395,0.0,,,0.0,291.378,0.0,,0.0,0.0,2.195,,0.0,,,1.726,,0.0,0.0,150.025,48.378,5.294,0.0,0.0,0.0,3.298,,0.0,,,54.009,147.488,,,1.906,,0.0,0.0,1.906,0.0,,,3.133,-90.693,0.0,,88.446,0.0,0.0,,,0.0,0.0,36.665,,150.025,48.378,0.0,,6685.998,0.0,-100.199,,,0.0,,0.0,,97.805,,,,,54.009,0.0,,0.0,,10.282,,4.708,,,235.934,0.0,2.195,,,0.0,2.687,,150.025,2.195,,0.0,1.726,0.0,5.294,0.0,3.236,,2506.424,,9.232,
South Korea,1975,265.597,35875741.0,7391.927,153895960576.0,1.726,30.679,,0.0,-1189.792,0.219,1.456,,,-53.984,,5.7,,,-1.067,0.18,,0.508,4.953,0.786,81.666,42.441,28.2,,0.183,,0.479,0.001,,-0.207,27.682,,0.855,,0.138,0.123,0.125,-0.044,0.001,6.115,399.36,0.531,2.544,0.772,2.276,91.284,,-1.505,46.034,,0.159,,2.841,-470.809,0.573,,101.922,8.094,0.104,0.307,,8.248,,0.145,32.451,302.774,,0.001,,734.585,0.55,1.283,46.907,0.0,,-0.62,,-11.703,63.014,4659.813,4.674,1.683,0.0,,,,0.0,0.0,9.946,24.687,0.0,,,0.0,3992.246,0.0,,0.0,0.0,1.762,,0.0,,,-0.62,,0.0,0.0,130.296,-11.703,4.674,0.0,0.0,0.0,13.348,,0.0,,,46.907,167.174,,,1.683,,0.0,0.0,1.683,0.0,,,5.654,1292.953,0.0,,93.447,0.0,0.0,,,0.0,0.0,35.224,,130.296,-11.703,0.0,,7264.559,0.0,132.943,,,0.0,,0.0,,98.238,,,,,46.907,0.0,,0.0,,143.225,,19.686,,,260.621,0.0,1.762,,,0.0,5.001,,130.296,1.762,,0.0,-0.62,0.0,4.674,0.0,10.464,,2604.746,,24.027,
South Korea,1976,297.131,36379927.0,8150.316,174134034432.0,1.706,33.797,,0.0,-1241.96,0.243,1.626,,,-52.169,,5.055,,,-1.026,0.235,,0.54,5.791,0.769,93.105,47.879,27.961,,0.186,,0.518,0.001,,-0.214,40.936,,0.929,,0.159,0.131,0.177,-0.039,0.001,11.439,433.157,0.535,2.819,1.125,2.559,102.55,,-1.434,53.516,,0.139,,3.113,-429.873,0.627,,113.266,14.007,0.138,0.313,,13.254,,0.157,38.242,356.29,,0.001,,827.69,0.611,1.471,49.166,0.0,,0.294,,6.29,63.23,5158.666,4.969,1.789,0.0,,,,0.0,0.0,11.873,31.22,0.0,,,0.0,3675.994,0.0,,0.0,0.0,1.674,,0.0,,,0.294,,0.0,0.0,136.573,6.29,4.969,0.0,0.0,0.0,12.261,,0.0,,,49.166,187.672,,,1.789,,0.0,0.0,1.789,0.0,,,11.475,-6.628,0.0,,104.17,0.0,0.0,,,0.0,0.0,35.096,,136.573,6.29,0.0,,8022.059,0.0,-9.492,,,0.0,,0.0,,98.326,,,,,49.166,0.0,,0.0,,133.732,,20.498,,,291.842,0.0,1.674,,,0.0,10.723,,136.573,1.674,,0.0,0.294,0.0,4.969,0.0,11.979,,2863.394,,31.533,
