country,year,co2,gdp,population,primary_energy_consumption,fossil_fuel_consumption,renewables_consumption,co2_lag1,co2_lag2,co2_lag3,co2_lag4,gdp_lag1,gdp_lag2,gdp_lag3,gdp_lag4,population_lag1,population_lag2,population_lag3,population_lag4,primary_energy_consumption_lag1,primary_energy_consumption_lag2,primary_energy_consumption_lag3,primary_energy_consumption_lag4,fossil_fuel_consumption_lag1,fossil_fuel_consumption_lag2,fossil_fuel_consumption_lag3,fossil_fuel_consumption_lag4,renewables_consumption_lag1,renewables_consumption_lag2,renewables_consumption_lag3,renewables_consumption_lag4
South Korea,1971,58.534,105938321408.0,33239860.0,181.19,,3.903,53.716,42.468,37.197,35.113,95910764544.0,87192453120.0,76123095040.0,67254001664.0,32542203.0,31852769.0,31175295.0,30495724.0,167.466,144.332,119.52,104.285,,,,,3.61,4.224,2.748,2.819
South Korea,1972,60.247,113511276544.0,33936471.0,187.853,,4.045,58.534,53.716,42.468,37.197,105938321408.0,95910764544.0,87192453120.0,76123095040.0,33239860.0,32542203.0,31852769.0,31175295.0,181.19,167.466,144.332,119.52,,,,,3.903,3.61,4.224,2.748
South Korea,1973,72.975,130228568064.0,34625845.0,232.337,,3.798,60.247,58.534,53.716,42.468,113511276544.0,105938321408.0,95910764544.0,87192453120.0,33936471.0,33239860.0,32542203.0,31852769.0,187.853,181.19,167.466,144.332,,,,,4.045,3.903,3.61,4.224
South Korea,1974,75.551,142674378752.0,35287832.0,241.57,,5.636,72.975,60.247,58.534,53.716,130228568064.0,113511276544.0,105938321408.0,95910764544.0,34625845.0,33936471.0,33239860.0,32542203.0,232.337,187.853,181.19,167.466,,,,,3.798,4.045,3.903,3.61
South Korea,1975,81.666,153895960576.0,35875741.0,265.597,,4.976,75.551,72.975,60.247,58.534,142674378752.0,130228568064.0,113511276544.0,105938321408.0,35287832.0,34625845.0,33936471.0,33239860.0,241.57,232.337,187.853,181.19,,,,,5.636,3.798,4.045,3.903
South Korea,1976,93.105,174134034432.0,36379927.0,297.131,,5.289,81.666,75.551,72.975,60.247,153895960576.0,142674378752.0,130228568064.0,113511276544.0,35875741.0,35287832.0,34625845.0,33936471.0,265.597,241.57,232.337,187.853,,,,,4.976,5.636,3.798,4.045
South Korea,1977,105.46,195580968960.0,36843638.0,341.649,,4.118,93.105,81.666,75.551,72.975,174134034432.0,153895960576.0,142674378752.0,130228568064.0,36379927.0,35875741.0,35287832.0,34625845.0,297.131,265.597,241.57,232.337,,,,,5.289,4.976,5.636,3.798
South Korea,1978,113.119,216801640448.0,37281937.0,382.705,,5.345,105.46,93.105,81.666,75.551,195580968960.0,174134034432.0,153895960576.0,142674378752.0,36843638.0,36379927.0,35875741.0,35287832.0,341.649,297.131,265.597,241.57,,,,,4.118,5.289,4.976,5.636
South Korea,1979,132.874,235183767552.0,37710898.0,441.152,,6.79,113.119,105.46,93.105,81.666,216801640448.0,195580968960.0,174134034432.0,153895960576.0,37281937.0,36843638.0,36379927.0,35875741.0,382.705,341.649,297.131,265.597,,,,,5.345,4.118,5.289,4.976
South Korea,1980,134.524,231185465344.0,38141109.0,454.032,,5.679,132.874,113.119,105.46,93.105,235183767552.0,216801640448.0,195580968960.0,174134034432.0,37710898.0,37281937.0,36843638.0,36379927.0,441.152,382.705,341.649,297.131,,,,,6.79,5.345,4.118,5.289
South Korea,1981,139.59,247782703104.0,38689193.0,475.339,,7.681,134.524,132.874,113.119,105.46,231185465344.0,235183767552.0,216801640448.0,195580968960.0,38141109.0,37710898.0,37281937.0,36843638.0,454.032,441.152,382.705,341.649,,,,,5.679,6.79,5.345,4.118
South Korea,1982,140.782,268261326848.0,39356158.0,475.549,,5.072,139.59,134.524,132.874,113.119,247782703104.0,231185465344.0,235183767552.0,216801640448.0,38689193.0,38141109.0,37710898.0,37281937.0,475.339,454.032,441.152,382.705,,,,,7.681,5.679,6.79,5.345
South Korea,1983,149.134,303784329216.0,40000944.0,517.045,,6.784,140.782,139.59,134.524,132.874,268261326848.0,247782703104.0,231185465344.0,235183767552.0,39356158.0,38689193.0,38141109.0,37710898.0,475.549,475.339,454.032,441.152,,,,,5.072,7.681,5.679,6.79
South Korea,1984,160.7,335511977984.0,40598301.0,564.712,,5.908,149.134,140.782,139.59,134.524,303784329216.0,268261326848.0,247782703104.0,231185465344.0,40000944.0,39356158.0,38689193.0,38141109.0,517.045,475.549,475.339,454.032,,,,,6.784,5.072,7.681,5.679
South Korea,1985,168.758,361514860544.0,41148957.0,624.169,,9.418,160.7,149.134,140.782,139.59,335511977984.0,303784329216.0,268261326848.0,247782703104.0,40598301.0,40000944.0,39356158.0,38689193.0,564.712,517.045,475.549,475.339,,,,,5.908,6.784,5.072,7.681
South Korea,1986,176.297,402092228608.0,41718508.0,700.47,610.941,9.196,168.758,160.7,149.134,140.782,361514860544.0,335511977984.0,303784329216.0,268261326848.0,41148957.0,40598301.0,40000944.0,39356158.0,624.169,564.712,517.045,475.549,,,,,9.418,5.908,6.784,5.072
South Korea,1987,185.358,452221960192.0,42322092.0,776.487,653.207,11.726,176.297,168.758,160.7,149.134,402092228608.0,361514860544.0,335511977984.0,303784329216.0,41718508.0,41148957.0,40598301.0,40000944.0,700.47,624.169,564.712,517.045,610.941,,,,9.196,9.418,5.908,6.784
South Korea,1988,210.953,506050936832.0,42922979.0,866.703,747.041,5.876,185.358,176.297,168.758,160.7,452221960192.0,402092228608.0,361514860544.0,335511977984.0,42322092.0,41718508.0,41148957.0,40598301.0,776.487,700.47,624.169,564.712,653.207,610.941,,,11.726,9.196,9.418,5.908
South Korea,1989,223.51,541627547648.0,43524764.0,942.222,799.058,8.764,210.953,185.358,176.297,168.758,506050936832.0,452221960192.0,402092228608.0,361514860544.0,42922979.0,42322092.0,41718508.0,41148957.0,866.703,776.487,700.47,624.169,747.041,653.207,610.941,,5.876,11.726,9.196,9.418
South Korea,1990,250.511,594764496896.0,44081425.0,1066.037,902.117,13.853,223.51,210.953,185.358,176.297,541627547648.0,506050936832.0,452221960192.0,402092228608.0,43524764.0,42922979.0,42322092.0,41718508.0,942.222,866.703,776.487,700.47,799.058,747.041,653.207,610.941,8.764,5.876,11.726,9.196
South Korea,1991,275.688,651871518720.0,44439149.0,1205.615,1035.521,10.311,250.511,223.51,210.953,185.358,594764496896.0,541627547648.0,506050936832.0,452221960192.0,44081425.0,43524764.0,42922979.0,42322092.0,1066.037,942.222,866.703,776.487,902.117,799.058,747.041,653.207,13.853,8.764,5.876,11.726
South Korea,1992,299.905,687368634368.0,44653700.0,1359.716,1190.146,9.165,275.688,250.511,223.51,210.953,651871518720.0,594764496896.0,541627547648.0,506050936832.0,44439149.0,44081425.0,43524764.0,42922979.0,1205.615,1066.037,942.222,866.703,1035.521,902.117,799.058,747.041,10.311,13.853,8.764,5.876
South Korea,1993,330.174,729369214976.0,44887722.0,1491.08,1313.603,12.51,299.905,275.688,250.511,223.51,687368634368.0,651871518720.0,594764496896.0,541627547648.0,44653700.0,44439149.0,44081425.0,43524764.0,1359.716,1205.615,1066.037,942.222,1190.146,1035.521,902.117,799.058,9.165,10.311,13.853,8.764
South Korea,1994,355.695,791073849344.0,45130842.0,1607.975,1434.606,6.946,330.174,299.905,275.688,250.511,729369214976.0,687368634368.0,651871518720.0,594764496896.0,44887722.0,44653700.0,44439149.0,44081425.0,1491.08,1359.716,1205.615,1066.037,1313.603,1190.146,1035.521,902.117,12.51,9.165,10.311,13.853
South Korea,1995,383.665,860793733120.0,45368425.0,1756.939,1557.78,8.965,355.695,330.174,299.905,275.688,791073849344.0,729369214976.0,687368634368.0,651871518720.0,45130842.0,44887722.0,44653700.0,44439149.0,1607.975,1491.08,1359.716,1205.615,1434.606,1313.603,1190.146,1035.521,6.946,12.51,9.165,10.311
South Korea,1996,420.996,919812636672.0,45638701.0,1940.434,1722.209,8.464,383.665,355.695,330.174,299.905,860793733120.0,791073849344.0,729369214976.0,687368634368.0,45368425.0,45130842.0,44887722.0,44653700.0,1756.939,1607.975,1491.08,1359.716,1557.78,1434.606,1313.603,1190.146,8.965,6.946,12.51,9.165
South Korea,1997,444.968,967604895744.0,45941541.0,2131.123,1903.809,8.582,420.996,383.665,355.695,330.174,919812636672.0,860793733120.0,791073849344.0,729369214976.0,45638701.0,45368425.0,45130842.0,44887722.0,1940.434,1756.939,1607.975,1491.08,1722.209,1557.78,1434.606,1313.603,8.464,8.965,6.946,12.51
South Korea,1998,378.038,908368084992.0,46230883.0,1946.37,1679.019,12.857,444.968,420.996,383.665,355.695,967604895744.0,919812636672.0,860793733120.0,791073849344.0,45941541.0,45638701.0,45368425.0,45130842.0,2131.123,1940.434,1756.939,1607.975,1903.809,1722.209,1557.78,1434.606,8.582,8.464,8.965,6.946
South Korea,1999,410.519,1004162514944.0,46500382.0,2122.024,1816.971,12.607,378.038,444.968,420.996,383.665,908368084992.0,967604895744.0,919812636672.0,860793733120.0,46230883.0,45941541.0,45638701.0,45368425.0,1946.37,2131.123,1940.434,1756.939,1679.019,1903.809,1722.209,1557.78,12.857,8.582,8.464,8.965
South Korea,2000,439.981,1086261690368.0,46766659.0,2244.493,1923.133,12.173,410.519,378.038,444.968,420.996,1004162514944.0,908368084992.0,967604895744.0,919812636672.0,46500382.0,46230883.0,45941541.0,45638701.0,2122.024,1946.37,2131.123,1940.434,1816.971,1679.019,1903.809,1722.209,12.607,12.857,8.582,8.464
South Korea,2001,455.631,1127616217088.0,47043466.0,2298.658,1975.364,7.181,439.981,410.519,378.038,444.968,1086261690368.0,1004162514944.0,908368084992.0,967604895744.0,46766659.0,46500382.0,46230883.0,45941541.0,2244.493,2122.024,1946.37,2131.123,1923.133,1816.971,1679.019,1903.809,12.173,12.607,12.857,8.582
South Korea,2002,476.065,1203066634240.0,47299118.0,2404.675,2061.008,10.071,455.631,439.981,410.519,378.038,1127616217088.0,1086261690368.0,1004162514944.0,908368084992.0,47043466.0,46766659.0,46500382.0,46230883.0,2298.658,2244.493,2122.024,1946.37,1975.364,1923.133,1816.971,1679.019,7.181,12.173,12.607,12.857
South Korea,2003,485.213,1229830488064.0,47514158.0,2482.262,2106.529,14.864,476.065,455.631,439.981,410.519,1203066634240.0,1127616217088.0,1086261690368.0,1004162514944.0,47299118.0,47043466.0,46766659.0,46500382.0,2404.675,2298.658,2244.493,2122.024,2061.008,1975.364,1923.133,1816.971,10.071,7.181,12.173,12.607
South Korea,2004,491.389,1281243873280.0,47697076.0,2540.134,2165.091,13.587,485.213,476.065,455.631,439.981,1229830488064.0,1203066634240.0,1127616217088.0,1086261690368.0,47514158.0,47299118.0,47043466.0,46766659.0,2482.262,2404.675,2298.658,2244.493,2106.529,2061.008,1975.364,1923.133,14.864,10.071,7.181,12.173
South Korea,2005,498.688,1322354606080.0,47851646.0,2625.468,2210.244,11.917,491.389,485.213,476.065,455.631,1281243873280.0,1229830488064.0,1203066634240.0,1127616217088.0,47697076.0,47514158.0,47299118.0,47043466.0,2540.134,2482.262,2404.675,2298.658,2165.091,2106.529,2061.008,1975.364,13.587,14.864,10.071,7.181
South Korea,2006,503.478,1381281431552.0,48006518.0,2669.078,2250.904,12.025,498.688,491.389,485.213,476.065,1322354606080.0,1281243873280.0,1229830488064.0,1203066634240.0,47851646.0,47697076.0,47514158.0,47299118.0,2625.468,2540.134,2482.262,2404.675,2210.244,2165.091,2106.529,2061.008,11.917,13.587,14.864,10.071
South Korea,2007,521.709,1446721486848.0,48178122.0,2749.141,2347.428,13.871,503.478,498.688,491.389,485.213,1381281431552.0,1322354606080.0,1281243873280.0,1229830488064.0,48006518.0,47851646.0,47697076.0,47514158.0,2669.078,2625.468,2540.134,2482.262,2250.904,2210.244,2165.091,2106.529,12.025,11.917,13.587,14.864
South Korea,2008,532.651,1477425233920.0,48356486.0,2794.909,2373.047,14.802,521.709,503.478,498.688,491.389,1446721486848.0,1381281431552.0,1322354606080.0,1281243873280.0,48178122.0,48006518.0,47851646.0,47697076.0,2749.141,2669.078,2625.468,2540.134,2347.428,2250.904,2210.244,2165.091,13.871,12.025,11.917,13.587
South Korea,2009,537.82,1477640585216.0,48546689.0,2810.56,2398.523,16.029,532.651,521.709,503.478,498.688,1477425233920.0,1446721486848.0,1381281431552.0,1322354606080.0,48356486.0,48178122.0,48006518.0,47851646.0,2794.909,2749.141,2669.078,2625.468,2373.047,2347.428,2250.904,2210.244,14.802,13.871,12.025,11.917
South Korea,2010,594.339,1562822836224.0,48769330.0,3035.251,2619.359,20.117,537.82,532.651,521.709,503.478,1477640585216.0,1477425233920.0,1446721486848.0,1381281431552.0,48546689.0,48356486.0,48178122.0,48006518.0,2810.56,2794.909,2749.141,2669.078,2398.523,2373.047,2347.428,2250.904,16.029,14.802,13.871,12.025
South Korea,2011,623.443,1609219833856.0,49127641.0,3176.248,2741.894,24.772,594.339,537.82,532.651,521.709,1562822836224.0,1477640585216.0,1477425233920.0,1446721486848.0,48769330.0,48546689.0,48356486.0,48178122.0,3035.251,2810.56,2794.909,2749.141,2619.359,2398.523,2373.047,2347.428,20.117,16.029,14.802,13.871
South Korea,2012,627.943,1647889350656.0,49599579.0,3216.293,2793.215,27.545,623.443,594.339,537.82,532.651,1609219833856.0,1562822836224.0,1477640585216.0,1477425233920.0,49127641.0,48769330.0,48546689.0,48356486.0,3176.248,3035.251,2810.56,2794.909,2741.894,2619.359,2398.523,2373.047,24.772,20.117,16.029,14.802
South Korea,2013,634.581,1700045127680.0,50071168.0,3225.866,2827.201,35.704,627.943,623.443,594.339,537.82,1647889350656.0,1609219833856.0,1562822836224.0,1477640585216.0,49599579.0,49127641.0,48769330.0,48546689.0,3216.293,3176.248,3035.251,2810.56,2793.215,2741.894,2619.359,2398.523,27.545,24.772,20.117,16.029
South Korea,2014,629.366,1754480640000.0,50539055.0,3252.673,2802.824,43.248,634.581,627.943,623.443,594.339,1700045127680.0,1647889350656.0,1609219833856.0,1562822836224.0,50071168.0,49599579.0,49127641.0,48769330.0,3225.866,3216.293,3176.248,3035.251,2827.201,2793.215,2741.894,2619.359,35.704,27.545,24.772,20.117
South Korea,2015,634.177,1803763843072.0,50983908.0,3309.518,2833.904,49.841,629.366,634.581,627.943,623.443,1754480640000.0,1700045127680.0,1647889350656.0,1609219833856.0,50539055.0,50071168.0,49599579.0,49127641.0,3252.673,3225.866,3216.293,3176.248,2802.824,2827.201,2793.215,2741.894,43.248,35.704,27.545,24.772
South Korea,2016,637.914,1856920748032.0,51297837.0,3407.431,2933.451,57.835,634.177,629.366,634.581,627.943,1803763843072.0,1754480640000.0,1700045127680.0,1647889350656.0,50983908.0,50539055.0,50071168.0,49599579.0,3309.518,3252.673,3225.866,3216.293,2833.904,2802.824,2827.201,2793.215,49.841,43.248,35.704,27.545
South Korea,2017,654.537,1915599585280.0,51486268.0,3445.807,2997.258,69.503,637.914,634.177,629.366,634.581,1856920748032.0,1803763843072.0,1754480640000.0,1700045127680.0,51297837.0,50983908.0,50539055.0,50071168.0,3407.431,3309.518,3252.673,3225.866,2933.451,2833.904,2802.824,2827.201,57.835,49.841,43.248,35.704
South Korea,2018,670.169,1971285917696.0,51640894.0,3503.051,3076.133,87.97,654.537,637.914,634.177,629.366,1915599585280.0,1856920748032.0,1803763843072.0,1754480640000.0,51486268.0,51297837.0,50983908.0,50539055.0,3445.807,3407.431,3309.518,3252.673,2997.258,2933.451,2833.904,2802.824,69.503,57.835,49.841,43.248
South Korea,2019,646.102,2015521669120.0,51767843.0,3462.676,2991.021,102.581,670.169,654.537,637.914,634.177,1971285917696.0,1915599585280.0,1856920748032.0,1803763843072.0,51640894.0,51486268.0,51297837.0,50983908.0,3503.051,3445.807,3407.431,3309.518,3076.133,2997.258,2933.451,2833.904,87.97,69.503,57.835,49.841
South Korea,2020,597.634,2001231675392.0,51858480.0,3346.965,2821.208,122.066,646.102,670.169,654.537,637.914,2015521669120.0,1971285917696.0,1915599585280.0,1856920748032.0,51767843.0,51640894.0,51486268.0,51297837.0,3462.676,3503.051,3445.807,3407.431,2991.021,3076.133,2997.258,2933.451,102.581,87.97,69.503,57.835
South Korea,2021,616.075,2084182687744.0,51848401.0,3506.508,2967.049,142.691,597.634,646.102,670.169,654.537,2001231675392.0,2015521669120.0,1971285917696.0,1915599585280.0,51858480.0,51767843.0,51640894.0,51486268.0,3346.965,3462.676,3503.051,3445.807,2821.208,2991.021,3076.133,2997.258,122.066,102.581,87.97,69.503
South Korea,2022,602.092,2137558614016.0,51782514.0,3542.344,2938.851,163.042,616.075,597.634,646.102,670.169,2084182687744.0,2001231675392.0,2015521669120.0,1971285917696.0,51848401.0,51858480.0,51767843.0,51640894.0,3506.508,3346.965,3462.676,3503.051,2967.049,2821.208,2991.021,3076.133,142.691,122.066,102.581,87.97
South Korea,2023,577.417,,51748744.0,3453.895,2838.955,165.021,602.092,616.075,597.634,646.102,2137558614016.0,2084182687744.0,2001231675392.0,2015521669120.0,51782514.0,51848401.0,51858480.0,51767843.0,3542.344,3506.508,3346.965,3462.676,2938.851,2967.049,2821.208,2991.021,163.042,142.691,122.066,102.581
South Korea,2024,,,,,,,577.417,602.092,616.075,597.634,,2137558614016.0,2084182687744.0,2001231675392.0,51748744.0,51782514.0,51848401.0,51858480.0,3453.895,3542.344,3506.508,3346.965,2838.955,2938.851,2967.049,2821.208,165.021,163.042,142.691,122.066
Turkey,1960,16.799,85808267264.0,28329894.0,,,,17.192,16.035,15.97,14.359,82888105984.0,78801428480.0,74959142912.0,69084520448.0,27526336.0,26704965.0,25880920.0,25057602.0,,,,,,,,,,,,
Turkey,1961,17.341,87728586752.0,29119233.0,,,,16.799,17.192,16.035,15.97,85808267264.0,82888105984.0,78801428480.0,74959142912.0,28329894.0,27526336.0,26704965.0,25880920.0,,,,,,,,,,,,
Turkey,1962,21.605,93596082176.0,29916149.0,,,,17.341,16.799,17.192,16.035,87728586752.0,85808267264.0,82888105984.0,78801428480.0,29119233.0,28329894.0,27526336.0,26704965.0,,,,,,,,,,,,
Turkey,1963,22.64,102938107904.0,30726846.0,,,,21.605,17.341,16.799,17.192,93596082176.0,87728586752.0,85808267264.0,82888105984.0,29916149.0,29119233.0,28329894.0,27526336.0,,,,,,,,,,,,
Turkey,1964,26.303,107828084736.0,31543071.0,,,,22.64,21.605,17.341,16.799,102938107904.0,93596082176.0,87728586752.0,85808267264.0,30726846.0,29916149.0,29119233.0,28329894.0,,,,,,,,,,,,
Turkey,1965,27.353,111220449280.0,32345215.0,91.433,,6.763,26.303,22.64,21.605,17.341,107828084736.0,102938107904.0,93596082176.0,87728586752.0,31543071.0,30726846.0,29916149.0,29119233.0,,,,,,,,,,,,
Turkey,1966,31.506,124959744000.0,33177680.0,104.916,,7.303,27.353,26.303,22.64,21.605,111220449280.0,107828084736.0,102938107904.0,93596082176.0,32345215.0,31543071.0,30726846.0,29916149.0,91.433,,,,,,,,6.763,,,
Turkey,1967,33.479,131273064448.0,34050420.0,108.544,,7.595,31.506,27.353,26.303,22.64,124959744000.0,111220449280.0,107828084736.0,102938107904.0,33177680.0,32345215.0,31543071.0,30726846.0,104.916,91.433,,,,,,,7.303,6.763,,
Turkey,1968,36.265,140827131904.0,34921677.0,126.427,,9.959,33.479,31.506,27.353,26.303,131273064448.0,124959744000.0,111220449280.0,107828084736.0,34050420.0,33177680.0,32345215.0,31543071.0,108.544,104.916,91.433,,,,,,7.595,7.303,6.763,
Turkey,1969,38.753,149141536768.0,35787778.0,138.027,,10.755,36.265,33.479,31.506,27.353,140827131904.0,131273064448.0,124959744000.0,111220449280.0,34921677.0,34050420.0,33177680.0,32345215.0,126.427,108.544,104.916,91.433,,,,,9.959,7.595,7.303,6.763
Turkey,1970,42.579,157265379328.0,36638459.0,146.683,,9.498,38.753,36.265,33.479,31.506,149141536768.0,140827131904.0,131273064448.0,124959744000.0,35787778.0,34921677.0,34050420.0,33177680.0,138.027,126.427,108.544,104.916,,,,,10.755,9.959,7.595,7.303
Turkey,1971,47.638,172474531840.0,37518611.0,162.384,,8.235,42.579,38.753,36.265,33.479,157265379328.0,149141536768.0,140827131904.0,131273064448.0,36638459.0,35787778.0,34921677.0,34050420.0,146.683,138.027,126.427,108.544,,,,,9.498,10.755,9.959,7.595
Turkey,1972,53.722,184802754560.0,38430215.0,181.426,,10.033,47.638,42.579,38.753,36.265,172474531840.0,157265379328.0,149141536768.0,140827131904.0,37518611.0,36638459.0,35787778.0,34921677.0,162.384,146.683,138.027,126.427,,,,,8.235,9.498,10.755,9.959
Turkey,1973,59.31,194442379264.0,39329534.0,205.603,,8.327,53.722,47.638,42.579,38.753,184802754560.0,172474531840.0,157265379328.0,149141536768.0,38430215.0,37518611.0,36638459.0,35787778.0,181.426,162.384,146.683,138.027,,,,,10.033,8.235,9.498,10.755
Turkey,1974,60.929,211512786944.0,40210234.0,209.676,,10.584,59.31,53.722,47.638,42.579,194442379264.0,184802754560.0,172474531840.0,157265379328.0,39329534.0,38430215.0,37518611.0,36638459.0,205.603,181.426,162.384,146.683,,,,,8.327,10.033,8.235,9.498
Turkey,1975,65.419,231789903872.0,41053124.0,233.686,,18.159,60.929,59.31,53.722,47.638,211512786944.0,194442379264.0,184802754560.0,172474531840.0,40210234.0,39329534.0,38430215.0,37518611.0,209.676,205.603,181.426,162.384,,,,,10.584,8.327,10.033,8.235
Turkey,1976,73.359,253392388096.0,41899990.0,263.195,,25.278,65.419,60.929,59.31,53.722,231789903872.0,211512786944.0,194442379264.0,184802754560.0,41053124.0,40210234.0,39329534.0,38430215.0,233.686,209.676,205.603,181.426,,,,,18.159,10.584,8.327,10.033
Turkey,1977,81.121,265743908864.0,42773300.0,288.084,,26.044,73.359,65.419,60.929,59.31,253392388096.0,231789903872.0,211512786944.0,194442379264.0,41899990.0,41053124.0,40210234.0,39329534.0,263.195,233.686,209.676,205.603,,,,,25.278,18.159,10.584,8.327
Turkey,1978,76.714,274794577920.0,43645306.0,305.026,,28.04,81.121,73.359,65.419,60.929,265743908864.0,253392388096.0,231789903872.0,211512786944.0,42773300.0,41899990.0,41053124.0,40210234.0,288.084,263.195,233.686,209.676,,,,,26.044,25.278,18.159,10.584
Turkey,1979,75.038,274002542592.0,44510430.0,287.262,,30.887,76.714,81.121,73.359,65.419,274794577920.0,265743908864.0,253392388096.0,231789903872.0,43645306.0,42773300.0,41899990.0,41053124.0,305.026,288.084,263.195,233.686,,,,,28.04,26.044,25.278,18.159
Turkey,1980,75.212,273441193984.0,45408816.0,298.498,,33.991,75.038,76.714,81.121,73.359,274002542592.0,274794577920.0,265743908864.0,253392388096.0,44510430.0,43645306.0,42773300.0,41899990.0,287.262,305.026,288.084,263.195,,,,,30.887,28.04,26.044,25.278
Turkey,1981,79.186,286816305152.0,46321190.0,301.189,,37.657,75.212,75.038,76.714,81.121,273441193984.0,274002542592.0,274794577920.0,265743908864.0,45408816.0,44510430.0,43645306.0,42773300.0,298.498,287.262,305.026,288.084,,,,,33.991,30.887,28.04,26.044
Turkey,1982,86.21,302868955136.0,47322103.0,328.681,286.79,41.891,79.186,75.212,75.038,76.714,286816305152.0,273441193984.0,274002542592.0,274794577920.0,46321190.0,45408816.0,44510430.0,43645306.0,301.189,298.498,287.262,305.026,,,,,37.657,33.991,30.887,28.04
Turkey,1983,89.812,315758772224.0,48447413.0,339.712,306.172,33.54,86.21,79.186,75.212,75.038,302868955136.0,286816305152.0,273441193984.0,274002542592.0,47322103.0,46321190.0,45408816.0,44510430.0,328.681,301.189,298.498,287.262,286.79,,,,41.891,37.657,33.991,30.887
Turkey,1984,94.906,335720513536.0,49574064.0,357.704,317.94,39.764,89.812,86.21,79.186,75.212,315758772224.0,302868955136.0,286816305152.0,273441193984.0,48447413.0,47322103.0,46321190.0,45408816.0,339.712,328.681,301.189,298.498,306.172,286.79,,,33.54,41.891,37.657,33.991
Turkey,1985,105.662,354837200896.0,50687118.0,386.093,350.459,35.634,94.906,89.812,86.21,79.186,335720513536.0,315758772224.0,302868955136.0,286816305152.0,49574064.0,48447413.0,47322103.0,46321190.0,357.704,339.712,328.681,301.189,317.94,306.172,286.79,,39.764,33.54,41.891,37.657
Turkey,1986,115.618,381728522240.0,51777769.0,420.703,385.472,35.231,105.662,94.906,89.812,86.21,354837200896.0,335720513536.0,315758772224.0,302868955136.0,50687118.0,49574064.0,48447413.0,47322103.0,386.093,357.704,339.712,328.681,350.459,317.94,306.172,286.79,35.634,39.764,33.54,41.891
Turkey,1987,128.442,417316012032.0,52843669.0,479.594,424.377,55.217,115.618,105.662,94.906,89.812,381728522240.0,354837200896.0,335720513536.0,315758772224.0,51777769.0,50687118.0,49574064.0,48447413.0,420.703,386.093,357.704,339.712,385.472,350.459,317.94,306.172,35.231,35.634,39.764,33.54
Turkey,1988,124.728,435877019648.0,53909627.0,527.385,441.587,85.798,128.442,115.618,105.662,94.906,417316012032.0,381728522240.0,354837200896.0,335720513536.0,52843669.0,51777769.0,50687118.0,49574064.0,479.594,420.703,386.093,357.704,424.377,385.472,350.459,317.94,55.217,35.231,35.634,39.764
Turkey,1989,137.57,443256143872.0,54976718.0,517.613,464.388,53.225,124.728,128.442,115.618,105.662,435877019648.0,417316012032.0,381728522240.0,354837200896.0,53909627.0,52843669.0,51777769.0,50687118.0,527.385,479.594,420.703,386.093,441.587,424.377,385.472,350.459,85.798,55.217,35.231,35.634
Turkey,1990,151.615,486761168896.0,56015626.0,561.306,492.631,68.674,137.57,124.728,128.442,115.618,443256143872.0,435877019648.0,417316012032.0,381728522240.0,54976718.0,53909627.0,52843669.0,51777769.0,517.613,527.385,479.594,420.703,464.388,441.587,424.377,385.472,53.225,85.798,55.217,35.231
Turkey,1991,158.126,498030903296.0,57009892.0,573.129,505.701,67.428,151.615,137.57,124.728,128.442,486761168896.0,443256143872.0,435877019648.0,417316012032.0,56015626.0,54976718.0,53909627.0,52843669.0,561.306,517.613,527.385,479.594,492.631,464.388,441.587,424.377,68.674,53.225,85.798,55.217
Turkey,1992,164.065,535075749888.0,57990120.0,602.786,523.877,78.909,158.126,151.615,137.57,124.728,498030903296.0,486761168896.0,443256143872.0,435877019648.0,57009892.0,56015626.0,54976718.0,53909627.0,573.129,561.306,517.613,527.385,505.701,492.631,464.388,441.587,67.428,68.674,53.225,85.798
Turkey,1993,171.139,586262052864.0,58999167.0,655.228,554.436,100.793,164.065,158.126,151.615,137.57,535075749888.0,498030903296.0,486761168896.0,443256143872.0,57990120.0,57009892.0,56015626.0,54976718.0,602.786,573.129,561.306,517.613,523.877,505.701,492.631,464.388,78.909,67.428,68.674,53.225
Turkey,1994,167.566,562010849280.0,60033831.0,634.501,543.672,90.829,171.139,164.065,158.126,151.615,586262052864.0,535075749888.0,498030903296.0,486761168896.0,58999167.0,57990120.0,57009892.0,56015626.0,655.228,602.786,573.129,561.306,554.436,523.877,505.701,492.631,100.793,78.909,67.428,68.674
Turkey,1995,181.355,610881306624.0,61024501.0,710.107,604.059,106.048,167.566,171.139,164.065,158.126,562010849280.0,586262052864.0,535075749888.0,498030903296.0,60033831.0,58999167.0,57990120.0,57009892.0,634.501,655.228,602.786,573.129,543.672,554.436,523.877,505.701,90.829,100.793,78.909,67.428
Turkey,1996,199.647,662700425216.0,61951134.0,774.638,654.156,120.482,181.355,167.566,171.139,164.065,610881306624.0,562010849280.0,586262052864.0,535075749888.0,61024501.0,60033831.0,58999167.0,57990120.0,710.107,634.501,655.228,602.786,604.059,543.672,554.436,523.877,106.048,90.829,100.793,78.909
Turkey,1997,212.108,722433605632.0,62852969.0,810.281,691.372,118.909,199.647,181.355,167.566,171.139,662700425216.0,610881306624.0,562010849280.0,586262052864.0,61951134.0,61024501.0,60033831.0,58999167.0,774.638,710.107,634.501,655.228,654.156,604.059,543.672,554.436,120.482,106.048,90.829,100.793
