,n_countries,avg_abs_correlation,max_abs_correlation,granger_significance_rate,avg_granger_pvalue,n_granger_significant,avg_mutual_info,max_mutual_info,common_best_lag
share_global_cumulative_co2,19.0,0.8490588070770163,0.9966514010472618,0.6842105263157895,0.12100812990217208,13.0,1.6289772963271647,2.5595314299008907,0.0
share_global_cumulative_co2_including_luc,19.0,0.7270344937362145,0.9864499408111941,0.42105263157894735,0.1742598533163038,8.0,1.334397334895817,2.234807189922413,0.0
share_global_coal_co2,19.0,0.6694154993855912,0.9900259390551784,0.47368421052631576,0.13889038361464245,9.0,1.0946356607332492,2.258468133498611,4.0
temperature_change_from_co2,19.0,0.8275923728394993,0.9959417688292614,0.42105263157894735,0.17792317270343103,8.0,1.507298399608237,2.2641184624540243,0.0
total_ghg,19.0,0.9565758418439372,0.9998514629566999,0.15789473684210525,0.2458061559559065,3.0,1.8100815042940857,2.712921260409365,0.0
cumulative_co2_including_luc,19.0,0.8303967197417367,0.9955450763993623,0.5263157894736842,0.122289336944452,10.0,1.6631637526495398,2.3844708972132387,0.0
co2_including_luc,19.0,0.9087665766712039,0.9998795960187121,0.21052631578947367,0.2902426669580349,4.0,1.5927384897965435,2.752469283008235,0.0
co2_per_gdp,19.0,0.6103537490369925,0.8949396216437633,0.2631578947368421,0.30017677570325707,5.0,0.9592590185218398,1.430159715923816,0.0
cumulative_cement_co2,19.0,0.8299319748251663,0.9901047665554646,0.631578947368421,0.11639997212964333,12.0,1.6400682851438129,2.5000076203770805,0.0
gas_co2_per_capita,19.0,0.7512807814297127,0.979571094239949,0.3684210526315789,0.15259328490389354,7.0,1.2224679302473882,1.9182295515975156,0.0
cumulative_gas_co2,19.0,0.7638878592984542,0.9927056661035647,0.6842105263157895,0.08256410472017547,13.0,1.431955942927214,2.17589719690225,0.0
methane,19.0,0.8337091820508876,0.9923166846689275,0.47368421052631576,0.07513650750698825,9.0,1.3060039253418605,2.2051174352326584,0.0
oil_co2,19.0,0.8950223521030822,0.995302220746711,0.42105263157894735,0.1484255269942545,8.0,1.3473454278280756,2.4587377791072393,0.0
other_renewables_cons_change_twh,19.0,0.31160434764967976,0.811440519151877,0.42105263157894735,0.19057044299761017,8.0,0.3435340404688334,0.942987182879456,0.0
wind_elec_per_capita,19.0,0.6233909596555726,0.9696362344506756,0.7894736842105263,0.04354074910729124,15.0,0.5546624987572389,1.366138148392723,0.0
oil_share_energy,19.0,0.643530344330807,0.959830899985715,0.3157894736842105,0.2298124944101159,6.0,0.8987490807233435,1.5994284226045938,0.0
fossil_energy_per_capita,19.0,0.8969293443176269,0.9985436941829869,0.2631578947368421,0.21436772774034538,5.0,1.564209494911258,2.5747856671890252,0.0
per_capita_electricity,19.0,0.7618581550556405,0.9973015683115414,0.3157894736842105,0.2129836502290734,6.0,1.0798694053984055,2.1603806457739827,0.0
energy_cons_change_twh,19.0,0.29412188967590075,0.8609529384674536,0.3684210526315789,0.13552003494298073,7.0,0.21839307003998665,0.8154437364224538,0.0
oil_consumption,19.0,0.8880557810866262,0.9940276596228688,0.42105263157894735,0.14420092684432226,8.0,1.4193879292259461,2.4427369720047367,0.0
coal_elec_per_capita,19.0,0.6951931463186245,0.9964454075123925,0.3684210526315789,0.18123294352226488,7.0,0.898140585450224,2.1379142233075603,0.0
renewables_elec_per_capita,19.0,0.6432746687702487,0.9864040007111358,0.5263157894736842,0.1192499890508329,10.0,0.6889303994021341,1.6607138384616769,0.0
renewables_cons_change_pct,19.0,0.09416488814144702,0.5139893014482126,0.05263157894736842,0.4631187323999548,1.0,0.16063944815581246,0.3053556884582602,0.0
fossil_share_energy,19.0,0.6362009934559525,0.9488341974335456,0.2631578947368421,0.24549528169491966,5.0,0.7105148904678003,1.3991112709637819,0.0
coal_prod_per_capita,19.0,0.7138743077435132,0.9945444009791786,0.3684210526315789,0.15189222457993928,7.0,0.9710448167116484,2.1217523069522755,0.0
hydro_cons_change_twh,19.0,0.045895133599217534,0.5549779406088154,0.2631578947368421,0.3703786455901114,5.0,0.19792216252901365,0.527477091888263,0.0
renewables_electricity,19.0,0.7176099145144362,0.9846509499124051,0.6842105263157895,0.11980320852972608,13.0,0.8254622694732839,1.703478673207643,0.0
gas_electricity,19.0,0.7292003416207825,0.9423536924871215,0.5789473684210527,0.18175591587170423,11.0,0.86029342165128,1.3701680805614178,0.0
hydro_energy_per_capita,19.0,0.458986446366326,0.9818884556641018,0.3684210526315789,0.21750143958892676,7.0,0.5801400023379384,2.050726675333424,0.0
electricity_generation,19.0,0.8085320420710026,0.997140986683389,0.3157894736842105,0.17443908976197087,6.0,1.1504127181974702,2.203543038936376,0.0
other_renewable_electricity,19.0,0.7732090474764959,0.9670292461205486,0.5263157894736842,0.1505423615543116,10.0,0.9203110997388289,1.5066133986309846,0.0
gas_prod_change_twh,19.0,0.24871036542046687,0.8874371200567044,0.3684210526315789,0.15934089532437926,7.0,0.2851837221650942,1.0102171214696196,0.0
gas_prod_change_pct,19.0,0.24138064919474256,0.5188779335001149,0.21052631578947367,0.32677255586613474,4.0,0.1923889098244237,0.4297647064162011,0.0
fossil_share_elec,19.0,0.6241259609102056,0.9397278737821654,0.3684210526315789,0.21596657794413057,7.0,0.5221710902191261,1.2170907950180687,0.0
gas_cons_change_pct,19.0,0.2844810368232302,0.6260874133847447,0.15789473684210525,0.30874235617711804,3.0,0.16947051103763858,0.4563726105963255,0.0
oil_cons_change_pct,19.0,0.33437004891102123,0.6207168148956366,0.2631578947368421,0.29723729220570744,5.0,0.20041376394522034,0.5459758350561819,3.0
low_carbon_elec_per_capita,19.0,0.6788623104233796,0.9864040007111358,0.42105263157894735,0.1763192958895293,8.0,0.7705936503073658,1.6607138384616769,0.0
fossil_cons_change_pct,19.0,0.3097914474786486,0.6081014123135966,0.2631578947368421,0.20071120173045384,5.0,0.17532057487537048,0.600151066928436,0.0
hydro_elec_per_capita,19.0,0.514416566601818,0.977004661827085,0.3157894736842105,0.24371700935785526,6.0,0.6433723292534907,2.06022296999921,0.0
coal_cons_change_twh,19.0,0.1401162564182493,0.6908428855714028,0.47368421052631576,0.11024868632654336,9.0,0.2708010660920287,0.525271619441364,0.0
gas_consumption,19.0,0.8014631282002235,0.9881599074633252,0.42105263157894735,0.12678079651478602,8.0,1.2979869305029101,2.103202824419742,0.0
low_carbon_share_elec,19.0,0.5914369166048464,0.9531399797315714,0.3684210526315789,0.19363011636836958,7.0,0.49549189338362654,1.2444887362094728,0.0
electricity_share_energy,19.0,0.7592391948059649,0.9791809619144038,0.3157894736842105,0.19695608593404104,6.0,0.967652776955608,1.6681543535476906,4.0
gas_production,19.0,0.733307318745011,0.9878394555107135,0.631578947368421,0.17814101605118324,12.0,1.0518819198742304,1.8818041275553365,4.0
other_renewable_consumption,19.0,0.7687321805409288,0.967030530850255,0.5263157894736842,0.1240006237026168,10.0,0.9063924978316393,1.5066133986309846,0.0
solar_elec_per_capita,19.0,0.49255331377631856,0.9371211286873136,0.631578947368421,0.0952204324492933,12.0,0.3339544804812669,0.9695575256779616,0.0
wind_share_energy,19.0,0.6236872584777113,0.9668144329805812,0.5789473684210527,0.06365824826866688,11.0,0.5967976475924247,1.4750602780082096,0.0
nuclear_cons_change_twh,19.0,0.13651105048348364,0.7656961575178465,0.15789473684210525,0.3284306342462295,3.0,0.23055536050547246,0.582982664902908,0.0
other_renewables_share_energy,19.0,0.7642433108281643,0.9695090302072328,0.47368421052631576,0.1292136491134001,9.0,0.9070769183394032,1.5204251989115694,0.0
oil_share_elec,19.0,0.4485934274655376,0.953128139833072,0.3157894736842105,0.22852617259595118,6.0,0.6113637103995143,1.108903775066342,0.0
renewables_share_energy,19.0,0.5828962122883967,0.9475286739821344,0.3157894736842105,0.2558481195596549,6.0,0.663830025712266,1.2742585707012695,0.0
coal_cons_change_pct,19.0,0.13484342529614152,0.5851518278975141,0.2631578947368421,0.23228591112206026,5.0,0.11553482283520253,0.2944022632252694,0.0
oil_elec_per_capita,19.0,0.5065160515379693,0.8425465603425897,0.21052631578947367,0.297268626228093,4.0,0.5592804716537179,1.283275770592185,0.0
hydro_share_energy,19.0,0.5956715290618755,0.9379278470068446,0.21052631578947367,0.31865677292935424,4.0,0.6619384132409406,1.3633474080491343,0.0
wind_consumption,19.0,0.6265809855988895,0.9678742346146745,0.7894736842105263,0.04438472909053018,15.0,0.5486877658870358,1.3255694957561053,0.0
wind_energy_per_capita,19.0,0.6314543851187513,0.9684159482398371,0.7894736842105263,0.04376797242218383,15.0,0.5574114524966769,1.3744549895797038,0.0
coal_electricity,19.0,0.7431686975946853,0.9959105404591211,0.47368421052631576,0.19723303666773576,9.0,0.9558089693964087,2.1569618423551793,0.0
low_carbon_share_energy,19.0,0.6362011637754564,0.9488341974335458,0.2631578947368421,0.24549528405728868,5.0,0.7104648298953594,1.3991112709637819,0.0
nuclear_share_elec,19.0,0.4502123685855079,0.9029409127619318,0.21052631578947367,0.24928188681496283,4.0,0.39227334913202294,1.274997296929095,0.0
renewables_share_elec,19.0,0.6218183191943719,0.9792919961097747,0.5789473684210527,0.17046298376194496,11.0,0.5455538816629929,1.315458047711019,0.0
other_renewables_elec_per_capita,19.0,0.772429436308681,0.9707558787098284,0.47368421052631576,0.12363455787505725,9.0,0.9012325194593809,1.4821088599593388,0.0
other_renewables_energy_per_capita,19.0,0.7678435805361827,0.9694284029478328,0.5263157894736842,0.1186822913423285,10.0,0.8897399218710567,1.4772829794397344,0.0
fossil_electricity,19.0,0.8595824675306861,0.9982417792780169,0.5789473684210527,0.1429952421525221,11.0,1.150334754563696,2.1462780816714186,0.0
solar_electricity,19.0,0.47288774911008946,0.9353079394643684,0.631578947368421,0.09630440899060555,12.0,0.33154875882387363,0.9827578057900073,0.0
coal_share_elec,19.0,0.5111923006156571,0.9694276033933608,0.3684210526315789,0.19038575748458986,7.0,0.5783222286963305,1.3752972106905486,0.0
hydro_share_elec,19.0,0.6269433238530651,0.9347950576214552,0.3684210526315789,0.2703249396195155,7.0,0.4622220549714066,1.1226672248859961,0.0
wind_electricity,19.0,0.6183674213811643,0.9688465223925198,0.7368421052631579,0.04424223175720839,14.0,0.5458017691328592,1.2961453251366752,0.0
solar_cons_change_twh,19.0,0.43190394527534043,0.8478242058227233,0.5789473684210527,0.11250693490521624,11.0,0.2652597980209113,0.6848494119721389,0.0
nuclear_elec_per_capita,19.0,0.542489749010067,0.9802418118479082,0.21052631578947367,0.223636941692814,4.0,0.8241800578349269,1.607963130027506,0.0
nuclear_share_energy,19.0,0.5165701422469221,0.9167223310374175,0.15789473684210525,0.2631737093620212,3.0,0.6702512230578965,1.2429857198456111,0.0
solar_energy_per_capita,19.0,0.4966396661865396,0.9337132126767932,0.6842105263157895,0.09183030172683437,13.0,0.34451972475727716,0.9584443237126838,0.0
fossil_fuel_consumption,19.0,0.9787434413980941,0.9990901377249689,0.42105263157894735,0.1639609912094834,8.0,1.8869975688757261,2.6784579835732067,0.0
low_carbon_consumption,19.0,0.8020654918693644,0.9779656196629612,0.47368421052631576,0.1335046464472249,9.0,1.0869238661727272,1.8993062972181298,4.0
oil_prod_change_twh,19.0,0.15100558036043074,0.5017294589878,0.2631578947368421,0.21819746650374067,5.0,0.21454984060157056,0.4464255609955772,0.0
fossil_cons_change_twh,19.0,0.2306452807648085,0.8057428858759195,0.3684210526315789,0.0950596306981249,7.0,0.22406141341378139,0.7303067722845751,0.0
coal_consumption,19.0,0.8605449751676952,0.9993459054600501,0.42105263157894735,0.15913274269939945,8.0,1.3290528955135283,2.5248865550017774,0.0
wind_cons_change_twh,19.0,0.5106988127235371,0.8334643615440908,0.631578947368421,0.08430083732305213,12.0,0.31874780959140725,0.735631726756125,0.0
oil_production,19.0,0.5405185830469982,0.9464928774415673,0.42105263157894735,0.19069955329590899,8.0,0.8437673995409534,1.8316111576891498,4.0
gas_prod_per_capita,19.0,0.732447216466107,0.9577047926923473,0.47368421052631576,0.21377284450492348,9.0,1.0095121235088862,1.742021414306181,4.0
oil_cons_change_twh,19.0,0.2219625626003573,0.7277313565221109,0.3684210526315789,0.1719618601315491,7.0,0.22320617636581877,0.44985809568866664,0.0
coal_prod_change_twh,19.0,0.16152623696123505,0.5901828869329702,0.2631578947368421,0.18912545260251246,5.0,0.21440751663430177,0.8742662539571628,0.0
wind_share_elec,19.0,0.6671881678725946,0.9853304997453308,0.5789473684210527,0.08992311614351907,11.0,0.6328157714482203,1.6650821408600929,0.0
energy_cons_change_pct,19.0,0.35177722334045086,0.6934984490001737,0.21052631578947367,0.27715038468930936,4.0,0.16927249939377118,0.471558362131272,0.0
